PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-03-07,12:00:12,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Live,NA,77.28757,-0.5984305943,1.75367826,1903.177201,147.7054297,11:00:00,5.46852,-1.11393,5.16553,-29.71798,18.95656,-12.00953,2.4286,-0.46396,69.57465,-6.145471838,-0.4969523469,0.502137146,6.91658,10.20406,0.95952,50,5.39081,-3.05908,-112.17991,-2.10153,8.66046,23.58562,-19.39723,806cc60b-db2d-459f-81d6-91d6a97e887f,5684e4c5-94d8-471d-b89f-0915b4ddb180,75.06403,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.4642541,-41.44929686,1426.510873,0.7495418043,11:00:00
2,2025-03-07,12:01:46,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Live,NA,78.09975,-0.3045278655,1.108058403,1891.074694,158.6265544,11:15:00,5.54643,-0.90568,5.02256,-36.53362,10.48052,-4.11756,2.21458,-0.20321,71.83481,-7.029762029,0.346210096,0.4934983263,2.44936,5.55777,0.80301,50,5.4885,-2.06101,-113.55397,-1.80424,3.20819,20.18127,-24.89444,a5ccfd47-4901-4269-975c-b2c240a03177,5684e4c5-94d8-471d-b89f-0915b4ddb180,76.37805,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.4218489,-38.14236879,1487.289634,0.7864785243,10:45:00
3,2025-03-07,12:03:17,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Live,NA,81.36942,-1.929537412,1.422087352,1963.194488,135.9028753,10:30:00,5.28361,-1.00471,NA,-29.6873,15.53763,-15.07593,0.95844,-0.89732,74.09004,-7.324544126,-1.33783503,0.4840166968,8.07925,8.4642,0.86246,50,5.03937,-2.35437,-117.96659,-5.10612,11.31458,23.73491,-20.32036,7f301c1b-7643-4b3c-96b1-0b235bca8fda,5684e4c5-94d8-471d-b89f-0915b4ddb180,NA,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8547411,-43.50462984,1423.941763,0.7253187455,10:45:00
4,2025-03-07,12:04:24,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.74328,0.1164216028,-0.7065883939,1770.731793,201.8846737,12:45:00,5.66747,-1.08434,5.38365,-44.45264,1.54413,0.63572,2.0722,-1.69362,72.99481,-8.033914741,-0.5892798962,0.4881294941,-0.48729,0.78824,1.14697,50,5.64637,1.377,-113.27563,-1.16932,-0.6471,16.41333,-31.12731,0a33eef6-22d9-4bcd-b7fe-5fcd8cf5a361,5684e4c5-94d8-471d-b89f-0915b4ddb180,77.21811,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-03-07,12:04:41,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,85.2312,-2.297924634,1.832626908,2086.700482,144.047025,10:45:00,5.54621,-0.77399,5.26294,-26.22908,12.93828,-9.39619,1.1997,0.16501,78.41872,-7.135654345,0.08776627381,0.4504365208,5.43853,7.42903,0.6133,50,5.3169,-3.63738,-123.83918,-5.87921,8.47986,23.79501,-20.59056,ea4464d1-c8f4-49e2-8bdc-0fc7304d4a34,5684e4c5-94d8-471d-b89f-0915b4ddb180,83.6798,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3348457,-42.66684101,1534.365358,0.7353069458,11:00:00
6,2025-03-07,12:06:27,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.47295,0.9940432727,0.3678848477,1653.505806,174.3276947,11:45:00,5.40966,-0.85448,4.96986,-43.76655,3.52024,-0.35352,2.70137,-0.53649,72.17203,-7.00834574,0.302962097,0.4949272114,0.26842,1.60053,0.81926,50,5.47007,-0.71229,-112.76375,0.50199,0.35143,17.27036,-30.07853,d0b12da1-6099-4a77-8826-b246db4ac6d5,5684e4c5-94d8-471d-b89f-0915b4ddb180,76.15754,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.47201463,1052.382094,0.63645503430000006,NA
7,2025-03-07,12:06:41,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,80.29934,-0.4609385954,0.08403164736,1946.648246,138.2252836,10:30:00,5.56087,-0.79774,4.98749,-33.05926,11.39333,-10.21046,2.37074,-1.56927,73.94141,-6.538234184,-1.802178208,0.4798659877,5.34809,6.06468,0.79782,50,5.49011,0.17602,-116.78112,-2.06397,7.42097,21.0051,-23.75876,21d77c50-dfaa-4295-85c6-90078af8be9c,5684e4c5-94d8-471d-b89f-0915b4ddb180,78.54784,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.3902244,-41.67707278,1453.959981,0.7469043181,10:45:00
8,2025-03-07,12:08:12,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.78648,-0.9219929966,1.559548385,1596.251665,157.1894143,11:15:00,5.22396,-1.18775,4.60163,-43.79742,3.76628,-1.60079,0.69709,0.16214,72.80273,-8.837238763,1.267774995,0.4963741938,1.17629,2.14159,1.02865,50,5.08909,-3.02401,-113.13577,-3.35955,1.55158,17.21659,-29.34921,f3b5fc10-2e55-4cd9-972d-f934b3ee870b,5684e4c5-94d8-471d-b89f-0915b4ddb180,75.93553,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.74935124,966.2159236,0.6053030012,NA
9,2025-03-07,12:08:29,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,84.46884,-2.640074873,0.8444001705,1792.069133,147.5240258,11:00:00,5.44178,-0.78341,5.33418,-28.41898,11.34652,-7.23292,0.59492,-0.59398,77.8541,-7.878517042,-0.5010255628,0.4538628484,4.04602,6.699,0.71243,50,5.18343,-1.5641,-122.76029,-6.62466,6.1976,23.44057,-21.91267,0b0696d0-690d-4fcf-b4ab-4fd4975d9b60,5684e4c5-94d8-471d-b89f-0915b4ddb180,83.04808,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.1353753,-47.92799941,1200.80092,0.6700639487,10:30:00
10,2025-03-07,12:10:20,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.36533,1.208440287,-0.4944406857,1619.40978,177.2519456,12:00:00,5.36683,-0.87613,4.41696,-43.7538,4.71421,-0.22818,2.87385,-1.36689,71.92024,-6.720166284,-0.5359491896,0.5010706925,0.00144,2.12212,0.92883,50,5.45304,0.97906,-112.5063,0.80976,0.00187,17.33479,-29.41034,71942dad-322a-44ba-aad1-f08f184016df,5684e4c5-94d8-471d-b89f-0915b4ddb180,75.22379,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2025-03-07,12:10:43,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,83.64077,-0.1313910113,2.720475361,2114.789541,150.2001522,11:00:00,5.3557,-0.79554,5.10248,-30.60012,10.17477,-5.8528,2.68176,1.28167,77.03757,-5.767767766,1.639852722,0.4595870744,3.76011,5.35871,0.54364,50,5.31971,-5.5718,-121.55651,-1.34666,5.66912,22.11584,-24.09472,cad14f4b-b325-4024-bf15-53ff658d8e65,5684e4c5-94d8-471d-b89f-0915b4ddb180,82.01371,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.2038783,-56.97975244,1152.423634,0.5449353759,10:45:00
12,2025-03-07,12:12:11,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.32944,1.270724093,-2.135083743,1790.244826,183.5452761,12:00:00,5.44378,-0.76912,5.02337,-44.49307,2.96696,0.18637,2.93599,-2.76898,71.98028,-6.871410218,-2.100863229,0.4958329444,-0.59188,1.25039,0.9731,50,5.52984,4.18698,-112.47167,1.03365,-0.77053,17.27913,-30.54624,a9c7018b-506b-4cb7-94bf-4c9c469303e5,5684e4c5-94d8-471d-b89f-0915b4ddb180,76.01842,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2025-03-07,12:13:13,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,84.10271,-1.165716657,1.921805617,2103.270292,134.3739441,10:30:00,5.4241,-0.59865,4.96977,-34.08964,6.68026,-6.86027,1.48158,0.64537,77.18195,-7.435072783,0.6524511777,0.4595589316,4.11197,3.8089,0.41862,50,5.28423,-3.85561,-122.17568,-3.69955,6.21809,23.96773,-26.41426,c2149db5-d7aa-4209-a168-d201076ddb83,5684e4c5-94d8-471d-b89f-0915b4ddb180,82.01873,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.079045,-54.13382299,1232.293589,0.5858940688,11:00:00
14,2025-03-07,12:15:05,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,78.62647,-3.686557312,2.199994349,1650.702359,120.6779039,10:00:00,5.38885,-0.79475,4.58333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07553,1.74071,0.57036,50,4.96621,-4.27339,-114.12125,-8.95514,2.79383,16.9247,-29.8309,a04120d5-11b6-4132-8053-51a015d5671e,5684e4c5-94d8-471d-b89f-0915b4ddb180,NA,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2025-03-07,12:15:32,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,84.00891,-2.934910739,2.1682985,2081.631229,158.8519161,11:15:00,5.46071,-0.7241,4.82189,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80322,3.95054,0.51118,50,5.14005,-4.52908,-121.91198,-7.52317,2.72949,22.67182,-26.19423,d8e13ee9-768d-4334-9021-99409e0f145e,5684e4c5-94d8-471d-b89f-0915b4ddb180,NA,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8579945,-57.49000539,1118.765877,0.5374467204,11:00:00
16,2025-03-07,12:17:12,"Alberts, Andrew",1000292610,Left,NA,NA,Sinker,Live,A,77.29192,-0.04296784291,2.414475841,1456.77313,158.1627712,11:15:00,5.30409,-0.88327,4.57411,-44.0994,3.93276,-1.5934,1.58823,1.2823,72.54477,-8.003241169,2.125215542,0.4988126329,1.32983,2.02123,0.63493,50,5.25893,-4.68428,-112.42166,-1.63533,1.7411,15.97909,-29.52772,d9fc0eca-30e9-4247-b8c1-c0cf013e61ec,5684e4c5-94d8-471d-b89f-0915b4ddb180,75.56432,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.15474551,853.0835811,0.585598103,NA
17,2025-03-07,12:17:32,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,B,84.56042,-2.153125292,2.984102313,2050.475673,184.1359402,12:15:00,5.57317,-0.54465,5.11065,-30.40521,9.58012,0.69571,1.0075,2.32683,78.14863,-7.723740959,3.112452788,0.4551156174,0.4076,5.57382,0.26324,50,5.34695,-6.4245,-122.77157,-5.69146,0.62636,22.75408,-23.6088,e7a3ac0d-b538-44f4-8875-6c9ec10e682b,5684e4c5-94d8-471d-b89f-0915b4ddb180,82.81948,Pitching,22110037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.3102526,-51.88678213,1265.589266,0.617217401,11:15:00
