PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-08-22,13:46:20,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,74.39183,1.786274195,-0.4217778047,876.177519,261.3568302,02:45:00,5.79467,1.68664,7.04398,-47.03724,0.92719,6.36955,3.49783,1.83435,68.55522,-7.208515358,0.8015553664,0.4984608516,-3.69627,0.03313,-1.66336,50,5.88649,0.6627,-108.45863,2.38025,-4.4101,18.67518,-32.13453,a030a44f-d7e7-4c0c-8c19-61ae796d0bbf,c23df5af-ceee-4d68-b493-ba31fa09724c,75.61765,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.22849123,849.2992377,0.9693232471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-08-22,13:46:36,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,75.69799,-1.029214896,-2.198267071,985.9510074,223.606087,01:30:00,5.81491,1.63583,7.00171,-40.47492,5.57778,5.34893,1.50568,0.08243,70.59895,-8.693745655,-1.17725236,0.4884262427,-3.53745,3.37788,-1.50346,50,5.73791,4.11846,-110.36808,-2.87794,-4.41207,17.58766,-27.96101,524efafc-43cb-4c75-827f-bd61037eb994,c23df5af-ceee-4d68-b493-ba31fa09724c,77.1712,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.9858777,0.4703985209,985.917779,0.9999662981,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-08-22,13:46:55,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,75.41506,1.485726362,-1.887415097,1079.16644,282.1495853,03:30:00,5.85672,1.6802,6.89414,-48.56821,-2.10938,9.58196,3.16369,0.75892,70.35286,-7.712165673,-0.06397502689,0.4905751527,-5.78867,-1.52776,-1.56496,50,5.93228,3.40662,-109.96079,1.75375,-7.19068,16.83893,-34.07183,e6a4cd6b-d251-496b-b7a8-79cf728f872b,c23df5af-ceee-4d68-b493-ba31fa09724c,76.83316,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.2652196,39.64999895,830.9114353,0.7699567038,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-22,13:47:23,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,77.06131,-2.006953414,-2.877954521,956.3236812,220.7014064,01:15:00,5.66048,1.74696,7.14939,-40.22492,4.26918,3.70098,0.48627,-0.55538,71.653809999999993,-9.63922813,-2.168322504,0.4800899481,-2.84481,2.9364,-1.57977,50,5.53008,5.56268,-112.2361,-4.80376,-3.64765,19.32368,-28.40897,400a04e4-87e7-4a95-b166-cc044f43f50c,c23df5af-ceee-4d68-b493-ba31fa09724c,78.5112,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.34622388,940.7743052,0.9837404675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-08-22,13:47:44,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,75.32954,1.442638638,-0.4594870455,1047.988415,274.3831686,03:15:00,5.80344,1.89455,6.75928,-47.39624,-0.66219,8.10695,3.1715,2.15051,70.32356,-7.509697615,1.079334977,0.4920260641,-4.60425,-0.70569,-1.86777,50,5.87881,0.69174,-109.87841,1.65966,-5.71499,16.67865,-33.04998,ab999512-81cf-49c4-86d1-89613266cee5,c23df5af-ceee-4d68-b493-ba31fa09724c,76.60659,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.16188717,887.1719151,0.8465474452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-08-22,13:48:24,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,78.31664,-0.4888536459,-1.63178101,972.806559,266.9460388,03:00:00,5.70894,1.58133,7.11153,-42.51392,0.16588,3.7606,1.7225,0.4142,73.2624,-8.550677575,-0.9132857056,0.4701999671,-2.50066,0.20922,-1.48608,50,5.66601,3.17158,-114.2745,-1.92313,-3.35414,18.22622,-31.89342,7748f676-7648-4490-a8c0-adb48305293b,c23df5af-ceee-4d68-b493-ba31fa09724c,80.16257,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.12259473,924.5486819,0.9503931417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-08-22,13:48:47,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,76.58022,3.552477392,0.1285085079,1055.97998,227.8143715,01:30:00,5.75469,1.52489,6.93057,-40.01926,5.00748,5.55516,5.65743,2.10479,71.01122,-4.053583394,1.185848922,0.4829549358,-3.07027,1.9678,-1.53492,50,5.96165,-0.37686,-111.55734,6.01332,-3.93122,17.05032,-29.65446,8d30bad0-6089-44cd-9be0-ca32ec5aaf94,c23df5af-ceee-4d68-b493-ba31fa09724c,78.04546,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.5774176,34.98982008,865.11576,0.8192539405,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-22,13:49:08,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,78.01291,-0.5516041878,-2.484681903,1014.215146,260.083054,02:45:00,5.7053,1.70742,7.07112,-41.56192,1.77946,10.36936,1.74059,0.31462,72.53667,-8.45000378,-0.50027595,0.4738302481,-6.4557,1.13961,-1.56217,50,5.65833,4.70369,-113.72995,-2.02347,-8.52893,19.15843,-30.66846,cac89171-79a7-4717-b4d6-56cb661d2b48,c23df5af-ceee-4d68-b493-ba31fa09724c,79.5484,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.6628318,24.74713731,921.0737751,0.9081640903,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-08-22,13:49:31,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,80.13511,-2.992227569,-2.309711519,1017.633805,256.0096806,02:30:00,5.69902,1.53687,7.1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.86163,2.07969,-1.40367,50,5.50964,4.49528,-116.68137,-6.98093,-8.1349,20.5815,-29.28781,dc01ccc4-1f5c-475a-80b0-b75257326155,c23df5af-ceee-4d68-b493-ba31fa09724c,NA,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.22988744,870.1724823,0.8550939231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-08-22,13:49:53,"Lehmbeck, Blake",1000464456,Right,NA,NA,ChangeUp,Live,NA,77.79487,-1.047435169,-1.49356862,1027.034196,244.5445757,02:15:00,5.70109,1.52958,7.15724,-39.67028,3.83238,8.12036,1.44555,0.85241,72.21445,-8.602868311,0.0659199595,0.4747110136,-4.97055,2.43542,-1.44504,50,5.62731,2.78201,-113.46451,-2.93704,-6.51754,19.62985,-28.98065,b2e9e451-3888-4287-a966-5161871f9102,c23df5af-ceee-4d68-b493-ba31fa09724c,79.40081,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.01307333,914.9877567,0.8909029128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
