PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-09-03,13:55:04,"Jacobson, Reid",1000469371,Right,NA,Windup,ChangeUp,Live,NA,68.20523,0.8654821396,-4.741088927,1499.043955,239.6896201,02:00:00,5.68513,2.1736,5.57216,-54.12117,6.11053,10.59618,1.98617,-1.38134,63.54303,-9.109637623,-2.778873271,0.5585781589,-6.77982,3.03816,-1.77196,50,5.72426,7.92929,-98.99082,0.06677,-6.81354,13.90657,-29.12078,b3635cea-713c-4268-a8d7-4793f3b86824,61064454-7bea-4f7a-bdfd-f52793c3f60c,67.47926,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.370349,20.54971216,1403.656764,0.9363679825,02:00:00
2,2025-09-03,13:55:15,"Jacobson, Reid",1000469371,Right,NA,Windup,ChangeUp,Live,NA,67.52572,1.780273859,-3.694907961,1583.791027,258.4908584,02:30:00,5.57968,2.31423,5.44381,-59.85927,2.21973,11.2847,2.26205,-0.20922,62.47121,-9.28143753,-1.597305079,0.5670792436,-6.96034,0.70516,-1.99552,50,5.69619,6.02972,-98.02359,1.45944,-6.80452,14.80283,-31.48467,614cfae0-1c77-4697-8dff-ecbf9fcaed8e,61064454-7bea-4f7a-bdfd-f52793c3f60c,66.46768,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.14823926,1477.122877,0.9326501107,NA
3,2025-09-03,13:55:29,"Jacobson, Reid",1000469371,Right,NA,Windup,Fastball,Live,NA,76.23046,-0.09743989544,-3.588849774,1703.847137,190.0037232,12:15:00,5.90919,1.71534,5.49094,-37.21821,11.1328,1.9747,2.71636,-1.4813,70.574,-6.974805183,-3.222833899,0.5004655125,-1.94689,5.92917,-1.40259,50,5.87554,6.88852,-110.77461,-1.30427,-2.44257,17.99365,-24.73533,ceaeffd7-8ed2-467e-8914-48a3c25edfbb,61064454-7bea-4f7a-bdfd-f52793c3f60c,75.31476,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8580901,24.75974412,1547.21581,0.9080719605,12:30:00
4,2025-09-03,13:55:44,"Jacobson, Reid",1000469371,Right,NA,Windup,Curveball,Live,NA,61.66912,4.396007053,-1.7560552,1786.702213,44.24769921,07:30:00,6.12238,1.3219,5.14187,-83.00861,-7.21289,-6.96306,3.35363,-0.91208,57.02956,-10.86758594,-3.047390457,0.6266048427,3.16583,-5.02013,-1.1524,50,6.47162,2.91626,-89.36674,4.77035,2.55878,12.94676,-36.23156,ed3c0deb-84a6-4d45-93ce-bcb08c9a10e9,61064454-7bea-4f7a-bdfd-f52793c3f60c,60.15344,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.55987525,1294.742032,0.7246546306,NA
5,2025-09-03,13:55:56,"Jacobson, Reid",1000469371,Right,NA,Windup,Curveball,Live,NA,62.63131,2.362856455,-2.227843789,1763.990231,65.07596091,08:15:00,6.10094,1.07111,5.25311,-76.39214,-3.33455,-7.06841,1.95776,-1.61202,58.10111,-11.68382977,-3.541786055,0.6151826309,3.0911,-2.43645,-0.86191,50,6.26205,3.71606,-90.92524,1.82217,2.5803,13.68999,-34.20788,3b6a0893-3277-4b99-a8f9-0ea76b86f68b,61064454-7bea-4f7a-bdfd-f52793c3f60c,61.27032,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.02193454,1156.771972,0.6557700555,NA
6,2025-09-03,13:56:08,"Jacobson, Reid",1000469371,Right,NA,Windup,Sinker,Live,NA,78.36078,-0.6869140397,-2.047642609,1647.868888,243.8420873,02:15:00,5.74911,1.79399,5.39163,-40.83339,4.97593,10.205870000000001,1.7022,0.72487,72.73695,-8.211722999,-0.153709662,0.4871338533,-5.90502,2.80129,-1.61854,50,5.65927,3.7559,-113.99881,-2.6477,-7.84776,19.01082,-28.45114,71c04f31-304d-4662-9861-41dc49ec4c0c,61064454-7bea-4f7a-bdfd-f52793c3f60c,77.37594,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.3109305,27.30187979,1464.299893,0.8886021845,01:15:00
7,2025-09-03,13:56:25,"Jacobson, Reid",1000469371,Right,NA,Windup,Cutter,Live,NA,72.59684,-1.600403619,-3.478237249,1664.96275,134.6489344,10:30:00,5.82642,1.77509,5.59893,-51.13416,2.38301,-2.46539,0.06819,-1.68114,67.47858,-11.00876074,-3.93765983,0.5265237407,0.3606,1.71116,-1.47568,50,5.65632,6.47608,-105.41809,-4.37408,0.40631,17.70048,-30.24595,acd79d4c-4691-4162-84d9-843f899b5798,61064454-7bea-4f7a-bdfd-f52793c3f60c,71.58735,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.46460282,1059.840041,0.6365548065,NA
8,2025-09-03,13:56:37,"Jacobson, Reid",1000469371,Right,NA,Windup,Cutter,Live,NA,72.60978,0.8915957712,-2.206956061,1696.220369,145.65223,10:45:00,5.90781,1.60188,5.36593,-48.15661,5.51303,-3.79886,2.73134,-0.78479,67.1135,-8.003856419,-2.912280074,0.5272732485,1.42478,2.67876,-1.4014,50,5.95389,4.17874,-105.5707,0.24608,1.61561,17.17149,-29.13651,f6fff628-9010-4f56-81f0-73beb78f9d1f,61064454-7bea-4f7a-bdfd-f52793c3f60c,71.48559,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.3787866,52.84182172,1024.546864,0.6040175453,12:00:00
9,2025-09-03,13:56:51,"Jacobson, Reid",1000469371,Right,NA,Windup,Fastball,Live,NA,78.22096,-1.782836815,-3.814609424,1757.542363,206.5455274,01:00:00,5.84872,1.88109,5.54981,-36.41562,9.7326,4.88479,1.14412,-1.28116,72.1795,-8.515102199,-2.905340396,0.4889324621,-3.62639,5.6612,-1.55433,50,5.6704,7.42248,-113.53934,-4.64429,-4.74925,20.15153,-24.75995,b5aa737c-807f-4587-899c-c9640f3bf66a,61064454-7bea-4f7a-bdfd-f52793c3f60c,77.0913,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.6372755,27.44442954,1559.745487,0.8874582601,01:00:00
10,2025-09-03,13:58:34,"Jackson, Sam",1000469373,Left,NA,Stretch,Splitter,Live,NA,74.75648,-1.635636486,1.983108737,648.0479898,85.06787167,08:45:00,5.95314,-1.5767,5.79973,-50.73095,-0.37769,-3.9359,0.20318,-0.05976,68.87955,-11.06429519,1.241271133,0.5107227459,2.71465,0.28747,1.41633,50,5.78881,-3.6539,-108.65438,-4.50071,3.22069,20.38327,-31.83299,f9a2399f-b9aa-4b86-b567-ec7096779a3e,61064454-7bea-4f7a-bdfd-f52793c3f60c,73.80215,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.54675227,579.7242739,0.8945699747,NA
