PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-11-12,14:37:31,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,80.229,-0.3806858521,-2.366776036,2082.926039,191.4920908,12:30:00,6.31987,0.89021,4.63105,-24.69267,21.49571,4.38149,3.90005,-0.99521,71.93473,-4.954740927,-1.553654065,0.4891451433,-3.05628,11.26682,-0.65154,50,6.2592,4.65304,-116.28416,-1.63646,-4.10785,25.5442,-17.03063,f28f0769-ae93-4f7d-ae77-f9f7b87d94bc,c7e26b9a-525e-415a-94f8-81c460ee27ad,77.05778,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38780153,2034.431301,0.9767179741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a09d66ab-f81f-4f32-bd8a-4665bfba7f99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
2,2025-11-12,14:37:43,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,79.3373,-1.566569787,-0.2420545385,2080.596119,205.8289314,12:45:00,6.27325,0.98353,5.16353,-22.87193,22.95031,11.12273,2.89265,1.68263,72.01325,-5.812533749,1.833143704,0.4872025482,-5.93183,12.56356,-0.96928,50,6.11029,0.12702,-115.24846,-3.89192,-7.90775,23.18175,-15.42551,c033f08a-db06-4696-b445-3cdcf9413b5c,c7e26b9a-525e-415a-94f8-81c460ee27ad,77.36503,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.43150068,1949.706246,0.9370902062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8466d312-c846-42f3-8058-3c9ef9c2a962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
3,2025-11-12,14:37:58,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,80.78151,-2.840022872,-3.899586804,2007.0711,216.0894319,01:15:00,6.37949,0.81674,4.80917,-30.59728,14.76138,10.77282,1.13108,-1.98509,73.02106,-8.475413284,-1.900321322,0.484731786,-6.87256,8.61014,-0.43787,50,6.07112,7.59445,-116.84162,-6.86113,-9.35571,25.1486,-20.45295,7a15ea7d-d963-4011-b8f9-60b621b4da88,c7e26b9a-525e-415a-94f8-81c460ee27ad,77.75937,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05601542,1873.058201,0.9332296207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6bbe1023-a0b8-444f-811c-e187b9c9f89f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
4,2025-11-12,14:38:30,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,81.36643,-1.791205707,-0.5345296553,2011.482389,208.5078067,01:00:00,6.36681,0.88736,5.354,-24.22056,19.52768,10.61952,2.66815,1.27106,73.04917,-6.328018758,1.46626113,0.4760490661,-5.83063,10.9967,-0.8467,50,6.18919,0.76335,-118.10619,-4.46575,-8.06128,26.9358,-16.97029,8d2fcf5c-e175-42c0-9d23-bb12819ed951,c7e26b9a-525e-415a-94f8-81c460ee27ad,79.17763,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25423435,1957.901159,0.9733623171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,abd97170-dcd6-49f6-ad44-ea37a6163a1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
5,2025-11-12,14:38:45,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,79.805,-3.56073018,-1.875635303,2004.442585,199.3694502,12:45:00,6.38331,0.83409,5.02103,-25.63834,20.81324,7.31519,0.88095,-0.32668,71.43036,-8.322811685,-0.5024843124,0.4905368457,-4.51547,12.21995,-0.66035,50,6.02251,3.54333,-115.49879,-8.02858,-5.94141,26.70867,-16.09517,c63ca336-4c7a-46db-89db-362a69955176,c7e26b9a-525e-415a-94f8-81c460ee27ad,76.83916,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88085362,1945.906255,0.9707967038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d1dfe8b3-595c-40d7-869e-a1fe9d5e1ea2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
6,2025-11-12,14:39:01,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,80.5329,0.4926490243,-1.404580926,2054.402613,202.9337846,12:45:00,6.36667,0.84696,4.79274,-21.45451,24.21962,10.26734,5.04574,0.37142,71.82903,-3.508415356,0.51213191,0.4864145088,-5.83952,12.467,-0.71559,50,6.3979,2.51203,-116.78348,0.27012,-7.88424,26.57701,-15.34171,ff367ace-2cdb-44cc-ac0d-e3cbcb3a8041,c7e26b9a-525e-415a-94f8-81c460ee27ad,77.49037,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.769002675,2030.388707,0.988311003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e04df9f-460a-41c5-8c95-4320447484bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
7,2025-11-12,14:39:18,"Wolfley, Wes",1000446312,Right,NA,NA,Curveball,Live,NA,70.80098,1.236113778,-0.2727294856,2196.449885,40.41440602,07:15:00,5.97843,1.49954,4.74335,-71.64333,-12.19529,-10.34069,1.18067,0.37916,64.18616,-11.97433405,-2.205322174,0.554932482,5.295,-6.80144,-1.46345,50,6.04235,0.80057,-102.63104,0.05265,5.49536,21.25123,-39.23286,00b8e6b9-0731-452c-8912-2b99b590de50,c7e26b9a-525e-415a-94f8-81c460ee27ad,67.92257,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200ccc71-dfce-4b46-a28e-82124b2d9b96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
8,2025-11-12,14:39:32,"Wolfley, Wes",1000446312,Right,NA,NA,Curveball,Live,NA,71.60471,2.303189743,-0.5228813631,2099.540907,60.19349732,08:00:00,6.0255,1.36574,4.59675,-65.42127,-7.57963,-13.14544,2.76522,-0.22696,65.20945,-9.711155543,-2.956171496,0.5473834775,6.63015,-4.65612,-1.30019,50,6.20471,1.36093,-103.8166,2.11794,7.13223,19.70541,-37.18275,480a14f2-85f6-4b3a-ab0a-2b0b89f20e45,c7e26b9a-525e-415a-94f8-81c460ee27ad,68.85929,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.354114977,55.85693594,1178.390879,0.5612612143,06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10c5bc5c-d8ca-4d2c-b309-cb45aa1a4faa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
9,2025-11-12,14:39:44,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,82.66891,-2.927995748,-3.308146771,2130.040887,199.2596196,12:45:00,6.30411,0.67378,5.12639,-26.1711,16.85439,5.89758,1.35888,-1.95351,74.1647,-7.796851276,-2.203002732,0.472100354,-4.25405,9.90847,-0.36765,50,6.00935,6.71838,-119.63865,-7.00369,-6.02607,27.9559,-18.13823,ca1c64f4-1144-4af8-8c38-a73039e2909a,c7e26b9a-525e-415a-94f8-81c460ee27ad,79.83989,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80a3a81c-47de-419f-85e8-512fdf724ee9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
10,2025-11-12,14:40:14,"Wolfley, Wes",1000446312,Right,NA,NA,Fastball,Live,NA,79.15248,-2.753526047,-0.3308278048,1868.479455,194.2301815,12:30:00,6.38255,1.26161,4.96634,-21.23744,25.30964,6.42059,2.01002,1.48419,71.71619,-6.678315255,0.8644301315,0.4910408643,-3.46243,14.09779,-1.23476,50,6.0996,0.45028,-114.8317,-6.22673,-4.57319,23.4118,-13.55363,22100394-7e97-42b0-9211-51c248e9826e,c7e26b9a-525e-415a-94f8-81c460ee27ad,76.76029,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88200943,1695.04004,0.9071761726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4c2bc806-abbe-4c93-81b8-a1a94b3c4057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1b938b4-ae8e-476b-9226-94670c365c8f
