PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-10-20,15:34:33,"Lujan, Van",1000469867,Right,NA,NA,Fastball,Live,NA,76.00077,-1.318172903,-4.483423049,1968.621436,234.5522651,01:45:00,5.7296,1.31172,4.81116,-37.64247,13.08,18.4373,1.3401,-1.40725,69.35425,-8.230919506,-1.08001164,0.5125917299,-10.88957,7.1822,-0.88123,50,5.56674,8.02746,-110.04915,-3.76823,-13.29258,20.3737,-23.40695,f58e1682-45f8-48a5-a190-30473f89d79e,7e30715c-fd6f-4751-9fde-08ea387194c4,73.53306,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.20093045,1822.676601,0.9258644488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0f5cc75-ff9c-4b2c-84ec-982b388f753a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
2,2025-10-20,15:34:47,"Lujan, Van",1000469867,Right,NA,NA,Fastball,Live,NA,75.07977,0.7531385206,-3.193221674,1883.684312,228.7888557,01:45:00,5.8427,1.4334,NA,-40.62176,14.17633,16.2768,3.18357,-0.28667,66.63801,-6.715622157,-0.1909677804,0.5327876102,-9.42647,6.92025,-1.08463,50,5.88604,5.4783,-108.48506,-0.00442,-10.90459,24.15949,-24.16866,3f900ea7-445f-492b-a071-c2c5e4d864cc,7e30715c-fd6f-4751-9fde-08ea387194c4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09586151898,1883.681676,0.9999986004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5342ead3-d0db-407c-94d3-d556bd102dfe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
3,2025-10-20,15:35:12,"Lujan, Van",1000469867,Right,NA,NA,Sinker,Live,NA,76.39524,-0.8307300879,-4.492358627,1989.594025,246.8098127,02:15:00,5.50875,1.61875,4.9394,-41.23264,8.55462,20.07214,1.28521,-0.96242,69.98727,-8.407675425,-0.7843210444,0.5078442334,-11.73642,4.69633,-1.19818,50,5.39459,8.04814,-110.69042,-2.94219,-14.5423,19.99642,-26.35495,9c244f72-ef01-49f0-9c8e-08b120e73e26,7e30715c-fd6f-4751-9fde-08ea387194c4,74.22047,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45521cbf-b84c-4680-8522-f8d451f676e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
4,2025-10-20,15:35:24,"Lujan, Van",1000469867,Right,NA,NA,Sinker,Live,NA,75.60209,-0.1951866514,-2.604650051,1865.504899,241.8306342,02:00:00,5.47594,1.89463,5.0162,-39.82008,11.25772,21.11767,1.97323,1.19492,68.42229,-7.582176605,1.335463645,0.5143840404,-11.91516,5.96985,-1.66168,50,5.42621,4.32748,-109.67308,-1.62165,-14.30316,22.00613,-25.00774,4b67e0c0-d1b5-4f5e-be45-05a30c3af88c,7e30715c-fd6f-4751-9fde-08ea387194c4,73.276840000000007,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4678311224,1865.442713,0.999966665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76d3d744-dc27-43b5-ad2f-5116b083a47f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
5,2025-10-20,15:35:59,"Lujan, Van",1000469867,Right,NA,NA,ChangeUp,Live,NA,71.02939,-0.2473608513,-4.248013953,1285.595566,267.0905828,03:00:00,5.24631,1.69012,4.90747,-56.85598,1.10821,22.67601,0.27379,-0.44419,65.11112,-10.68103078,-0.04475675517,0.5479630646,-13.11403,0.65295,-1.29322,50,5.17596,6.96237,-102.89753,-2.15208,-13.94869,18.33613,-31.47954,f57d78bd-eae6-4067-b986-d6862a1ddc75,7e30715c-fd6f-4751-9fde-08ea387194c4,68.78646,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3807770412,1285.567176,0.9999779167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9956be4-7acb-4148-a3d7-c18d8133f452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
6,2025-10-20,15:36:30,"Lujan, Van",1000469867,Right,NA,NA,ChangeUp,Live,NA,69.94005,0.06351052375,-4.425682871,1058.483421,236.9594192,02:00:00,5.30411,1.93287,4.7225,-50.59182,9.99578,15.49423,1.14857,-0.98319,63.43168,-9.246628968,-1.556846377,0.5602260355,-9.46312,5.17089,-1.49907,50,5.26724,7.36622,-101.21036,-1.41274,-9.67613,18.71112,-26.88676,cc17102e-2145-4ffb-ac77-29aaaf5f340b,7e30715c-fd6f-4751-9fde-08ea387194c4,67.28077,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11493428,1016.892261,0.9607068388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474e4d7d-21a3-4b2e-93e9-b7054c1bf293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
7,2025-10-20,15:36:58,"Lujan, Van",1000469867,Right,NA,NA,ChangeUp,Live,NA,70.65958,3.501786085,-3.151277826,1499.280553,255.2179698,02:30:00,5.38288,1.86627,4.97438,-55.00107,4.20439,16.32261,4.11554,0.24755,63.24891,-6.752174135,-0.09919992462,0.5537991491,-9.63929,1.01365,-1.57495,50,5.67824,5.14976,-102.20018,4.65639,-9.97993,20.15642,-31.12457,35c0ae4f-14a5-41e6-8efb-f56c9f08e166,7e30715c-fd6f-4751-9fde-08ea387194c4,68.06157,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.085140629,1499.011668,0.9998206573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f4d4ee36-1824-4c72-8509-afcc5aeb57ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
8,2025-10-20,15:37:16,"Lujan, Van",1000469867,Right,NA,NA,ChangeUp,Live,NA,70.49009,0.8983876915,-2.632392621,1462.484059,274.6902255,03:15:00,5.29451,2.05165,4.94409,-60.28014,-1.49269,17.45937,1.121,1.0175399999999999,64.3958,-10.21332823,0.6163011097,0.5518406808,-9.95346,-1.06124,-1.81023,50,5.3335,4.18468,-102.25278,-0.1782,-10.41509,18.69821,-33.28451,55a72507-a289-4ca8-b469-c625dedda1a5,7e30715c-fd6f-4751-9fde-08ea387194c4,68.30312,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166995522,1462.180712,0.9997925812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52bd1cd2-c2eb-44c9-bc0b-cc556acc9fa0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
9,2025-10-20,15:37:35,"Lujan, Van",1000469867,Right,NA,NA,Fastball,Live,NA,75.12077,-0.0124015483,-2.31742366,1864.603922,224.2815922,01:30:00,5.79451,1.33495,4.97633,-37.14542,14.44741,14.14298,2.68734,0.32394,68.1515,-6.893366203,0.3139843875,0.5169708567,-8.11614,7.56604,-1.12267,50,5.76388,3.96767,-109.0284,-1.19124,-9.66955,20.99832,-23.15988,e604a18a-3220-4954-90b2-4da75990784a,7e30715c-fd6f-4751-9fde-08ea387194c4,72.91018,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2765759233,1864.582198,0.9999883493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ebc19924-213d-4da3-bd03-a2215ae51529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
10,2025-10-20,15:37:56,"Lujan, Van",1000469867,Right,NA,NA,Sweeper,Live,NA,68.21427,2.160751403,0.7283907122,NA,NA,NA,5.61375,1.57338,4.28912,-61.40545,3.61856,-3.19357,2.56414,2.00386,61.35801,-9.131162215,0.1370359027,0.5803744347,1.89024,1.10662,-1.64924,50,5.78873,-1.15698,-98.77121,1.82829,1.82372,19.15537,-31.10637,5594e306-d09a-4658-89b1-78aefa732462,7e30715c-fd6f-4751-9fde-08ea387194c4,64.94504,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387c1458-cd4d-4790-a608-bec59719a7bf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80171a45-5640-4fd9-8692-dd149bd4d36f
