PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-11-14,08:34:28,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,66.65221,1.528541954,-1.294219341,2246.175036,108.1622947,09:30:00,6.21118,1.85868,4.4364,-62.14918,4.88944,-15.04562,2.49065,-0.62969,60.88268,-9.82339385,-4.065599668,0.589296594,7.32553,2.03132,-1.70766,50,6.31494,2.63393,-96.64512,0.7187,6.84009,16.85547,-30.27734,e3046eee-64be-425d-90ae-c8752b0268d0,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,63.96175,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7a165b9b-1997-4869-8f53-556f9feeb57f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
2,2025-11-14,08:34:46,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,79.28509,-1.339387754,-3.968229966,2019.855866,234.1548502,01:45:00,5.91624,1.84575,5.20486,-33.39212,12.47279,17.31622,1.87083,-0.44867,72.28239,-7.523561676,-0.7464880919,0.4874293384,-10.28854,6.96587,-1.49129,50,5.76754,7.41714,-114.95057,-3.7681,-13.69591,22.32469,-22.90121,ea1772df-b3cc-4353-a909-d7956330dec5,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,77.32903,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.37627484,1777.160983,0.8798454449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ecca486f-eb3a-4699-b215-8e1d4928d0fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
3,2025-11-14,08:35:20,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,75.55216,-0.215818279,-1.301435265,2470.014433,106.5176273,09:30:00,5.84112,1.97877,NA,-48.90139,3.54961,-12.1238,1.5594,-0.27733,68.9223,-9.113572528,-3.526720694,0.5212526335,5.78346,1.87889,-1.82474,50,5.76926,2.9112,-109.56524,-2.11524,6.95051,21.40899,-29.91601,7d8aed66-8fce-486a-b583-0da816682f1a,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a84fc6e2-5583-4c63-906f-5137d6d86839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
4,2025-11-14,08:35:50,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,83.96673,-0.7317599865,-2.374598176,2029.103732,229.7956835,01:45:00,5.89603,2.00358,5.30085,-26.48896,14.43604,17.12311,3.00111,1.20029,75.77339,-5.681426717,0.835611556,0.4604322766,-9.83072,7.8835,-1.80016,50,5.81082,4.48306,-121.8867,-2.44202,-14.58378,27.05887,-20.47895,bfeda472-ef72-42fb-813f-80a4c25a4459,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,81.86316,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1853cb0-a604-4866-b3a1-6de95068357f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
5,2025-11-14,08:36:28,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,81.21266,-0.8864645218,-2.959632761,2359.054147,155.50851,11:15:00,5.89717,2.07074,5.28782,-31.62584,11.13702,-5.09772,2.42822,-1.1353,75.45144,-6.693268345,-3.899473951,0.4706572466,1.96872,6.073,-1.79762,50,5.79343,6.27308,-118.0711,-2.87565,2.81546,19.72844,-23.48908,6fbc40f5-2c98-4da0-975c-ad50afbd14a3,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,80.08469,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.35337072,1272.60644,0.5394562233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,da514aed-c2c7-4a94-9f6d-1ac8d961d733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
6,2025-11-14,08:37:07,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,77.31701,-0.4568405393,0.1156337174,2536.162331,114.1201702,09:45:00,5.73332,2.09273,5.56711,-40.63215,7.31212,-16.41925,1.92061,0.83246,69.90362,-8.072393745,-2.985283038,0.4983560756,8.83588,4.07122,-2.09216,50,5.66797,0.25471,-112.34016,-2.08715,11.06718,24.12481,-27.07473,138b83ac-3d27-423f-baca-5f948c5fab57,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,75.63355,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0d24a839-e47e-4d55-bdf8-b05cf0f6d655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
7,2025-11-14,08:38:01,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,78.51782,-0.9340662352,-1.073858919,2497.353579,141.838218,10:45:00,5.74699,1.96246,5.12643,-32.95285,14.00182,-11.03713,2.12108,0.03133,71.33522,-7.042033322,-3.132057577,0.4931860371,5.47545,7.6607,-1.85345,50,5.63457,2.49215,-114.03585,-2.91825,7.12788,23.20274,-22.20143,a0e36f3a-744e-450e-86d4-d412be3a1105,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,76.42641,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0350448d-cb79-4466-bd52-aeef4e58dfa2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
8,2025-11-14,08:38:46,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,84.56928,-0.2482668521,-2.709663536,2165.717111,235.247081,01:45:00,5.83482,2.09067,NA,-28.97496,12.86508,18.60835,3.18328,1.05609,75.89427,-5.595563351,0.7340100631,0.4655511997,-10.47766,6.70798,-1.82195,50,5.78182,5.09659,-122.51268,-1.62402,-15.64348,28.18804,-22.15881,2c47e993-08cf-4b54-8d20-9598c0225121,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.94933488,1895.106576,0.8750480693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77f0c300-d080-4c2a-800a-d695665f9f9b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
9,2025-11-14,08:39:30,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,84.13816,-1.084667126,-2.825960123,2072.830941,224.7805788,01:30:00,5.84871,2.08714,5.51289,-24.78508,16.04574,15.95887,2.76782,0.77275,75.19466,-5.756674885,0.1916162205,0.4599021712,-9.52701,8.96712,-1.85142,50,5.73806,5.51275,-122.0367,-3.10739,-14.02452,29.35787,-18.97374,993e01f5-89cb-40aa-a633-13adadf09d43,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,81.95751,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57428051,1746.76253,0.8426941609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b740f001-c740-4a96-8da4-d6af86c833bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
10,2025-11-14,08:40:03,"Gessner, Josh",1000293932,Right,NA,NA,NA,Live,NA,82.20654,-0.6425082303,-1.148763652,2518.849734,155.0462502,11:15:00,5.73521,2.18647,5.47542,-35.54858,5.60153,-2.62314,2.17155,0.89294,76.77822,-7.185495054,-1.634285603,0.4616968072,1.12728,3.10877,-2.08395,50,5.65457,2.48673,-119.73523,-2.50519,1.66617,19.18906,-27.57914,b324e67a-7b98-4973-9e0b-fccca36b876d,ddf6361a-b6a6-474a-8014-f4319f4a6fd7,81.63894,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e302f0b-fbb4-4b5e-b980-ff5c14c25d74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0cbfba4e-da45-4150-b499-d97f9aab67d9
