PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-10-31,12:08:27,"Lavine, Justin",1000371707,Right,NA,NA,StrikeCalled,0,0,Slider,Live,NA,74.18262,1.34673179,-1.795775496,1875.370679,212.8440037,01:00:00,5.61207,1.75559,4.12734,-50.06638,4.37182,2.85348,2.73245,0.27042,67.62851,-7.765617098,-1.273913389,0.5310351642,-1.97892,1.82106,-1.55876,50,5.71057,3.2728,-107.55662,0.78639,-2.30421,19.70327,-30.05365,bb21b834-33aa-45f5-994d-694a96ae93f1,c3e51147-fc29-4dee-a660-85464a512f95,70.97918,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e1d5586a-07d3-4a0c-936a-1ce933bb02f2,628593f6-c1d0-4261-b143-18f749d45dc2
2,2025-10-31,12:08:49,"Lavine, Justin",1000371707,Right,NA,NA,StrikeCalled,0,1,ChangeUp,Live,NA,76.59688,-0.3790469225,-3.360729848,1991.018789,248.9196444,02:15:00,5.45583,2.1166,4.86709,-41.45861,8.4468,22.03598,1.64166,0.76926,69.62717,-8.027036,0.7285437004,0.5084464362,-12.51957,4.52021,-1.80398,50,5.38448,5.80436,-111.051,-2.08474,-15.48113,21.70392,-26.58456,a462d023-ab58-4dde-8226-802a53d56bf6,c3e51147-fc29-4dee-a660-85464a512f95,74.13257,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a36b330f-f69b-479a-8913-f867de6a2789,628593f6-c1d0-4261-b143-18f749d45dc2
3,2025-10-31,12:09:08,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,0,2,Fastball,Live,NA,83.21657,-1.702198878,-3.321623821,2245.554675,239.7860787,02:00:00,5.61182,1.89211,4.8206,-32.08695,10.51307,18.08313,1.32267,0.2498,75.13765,-7.631821694,0.04010886488,0.469760305,-10.49753,6.02962,-1.57756,50,5.41618,6.35582,-120.53836,-4.72381,-15.21001,26.75077,-23.43765,a68bf65b-1551-4982-a992-9e2858edcd8a,c3e51147-fc29-4dee-a660-85464a512f95,80.2376,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318babf-cc84-426b-9204-94950ac04445,628593f6-c1d0-4261-b143-18f749d45dc2
4,2025-10-31,12:09:27,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,1,2,Curveball,Live,NA,73.38806,-0.9810207579,-0.5078427435,1993.344544,36.79984956,07:15:00,5.74784,1.63789,4.82538,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98695,-5.27056,-1.58093,50,5.59662,1.19722,-106.65041,-3.86833,4.5951,18.22708,-38.24856,a0ec6ec3-5ad9-4fdb-9579-4de255ed71f7,c3e51147-fc29-4dee-a660-85464a512f95,NA,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b097c82b-2963-4045-87bd-5e354fb8ae23,628593f6-c1d0-4261-b143-18f749d45dc2
5,2025-10-31,12:09:44,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,2,2,ChangeUp,Live,NA,77.08376,0.7100179207,-2.282171909,2094.312952,279.092199,03:15:00,5.25352,1.97838,4.26712,-53.81997,-3.84184,23.68981,1.44838,1.76802,70.81694,-9.061330861,2.053209887,0.5088167453,-12.71821,-2.15914,-1.75348,50,5.27755,3.61064,-111.81835,-0.53424,-16.06949,20.54773,-34.90213,b6edb1bf-8313-48f5-bf95-be7db189b310,c3e51147-fc29-4dee-a660-85464a512f95,74.07861,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38589045-6d92-4245-9e37-57ff320f2e09,628593f6-c1d0-4261-b143-18f749d45dc2
6,2025-10-31,12:10:01,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,3,2,Fastball,Live,NA,81.98834,-1.413810891,-2.988715866,2149.534159,223.4676141,01:30:00,5.82771,1.59362,4.93954,-28.99455,14.68797,13.95484,2.07341,-0.07027,73.87584,-6.793873411,-0.387621828,0.4756913772,-8.27844,8.15027,-1.31451,50,5.66719,5.72576,-118.82997,-3.93077,-11.64607,26.19656,-20.7083,517eef5d-9682-4e95-aa51-145e88498b00,c3e51147-fc29-4dee-a660-85464a512f95,79.23717,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e1cd8381-7527-4eca-825d-00f4c6ae5b94,628593f6-c1d0-4261-b143-18f749d45dc2
7,2025-10-31,12:11:12,"Lavine, Justin",1000371707,Right,NA,NA,StrikeCalled,0,0,Slider,Live,NA,74.79068,0.5947566023,-2.169129031,1882.970981,243.4697155,02:00:00,5.6651300000000004,1.77255,4.33921,-46.92098,5.78569,11.69395,2.32373,0.67358,68.78941,-7.935110531,-0.03144403335,0.5225215288,-6.5522,2.79064,-1.55063,50,5.68346,3.70888,-108.5619,-0.48951,-7.84034,18.53203,-28.83477,c7697a7e-78c7-4b70-bbba-4ce9533a0d04,1724a400-331a-40e3-8678-fb4a15265187,72.13567,LiveBpPitching,23360159,NA,1000378520,"Bowman, Brock",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749eecb9-1913-4ed4-94ab-6daad7dd2d3b,628593f6-c1d0-4261-b143-18f749d45dc2
8,2025-10-31,12:11:29,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,0,1,Curveball,Live,NA,73.78619,1.047084075,-3.011785396,1984.517947,54.07794604,07:45:00,5.50859,1.8847,NA,-61.53841,-5.03825,-6.90694,1.39797,-1.61611,67.67265,-9.964198978,-4.257307307,0.5409986935,2.53366,-2.81348,-1.50725,50,5.56225,5.8748,-106.77663,-0.3342,2.9056,19.53025,-35.40054,237d3ec9-6b92-415e-9c54-38267fd7b57b,1724a400-331a-40e3-8678-fb4a15265187,NA,LiveBpPitching,23360159,NA,1000378520,"Bowman, Brock",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ade494f4-290c-4579-989c-6de17366c8fa,628593f6-c1d0-4261-b143-18f749d45dc2
9,2025-10-31,12:11:47,"Lavine, Justin",1000371707,Right,NA,NA,StrikeCalled,1,1,Fastball,Live,NA,81.74066,-1.013343446,-3.246854374,2083.97842,232.0590268,01:45:00,5.55364,1.83006,4.61246,-31.26026,12.8967,16.59208,1.98361,0.12273,74.22314,-6.757213394,-0.1858279703,0.4782675909,-9.54112,6.96381,-1.51092,50,5.42153,6.12359,-118.47898,-3.22495,-13.46198,24.19412,-22.3485,b4a4ddb6-c1fb-41b2-81b5-039bed09130a,1724a400-331a-40e3-8678-fb4a15265187,78.81036,LiveBpPitching,23360159,NA,1000378520,"Bowman, Brock",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92951121-1a0d-4dec-a1e5-f2ec5286f695,628593f6-c1d0-4261-b143-18f749d45dc2
10,2025-10-31,12:12:04,"Lavine, Justin",1000371707,Right,NA,NA,BallCalled,1,2,ChangeUp,Live,NA,75.91204,-1.210613602,-3.240017063,1892.461531,257.5060332,02:30:00,5.30207,1.96492,4.62497,-47.48308,4.22469,19.18343,0.1925,0.48076,68.74213,-9.933972748,0.3207187614,0.517546413,-11.01757,2.5919,-1.64927,50,5.13603,5.58818,-109.92036,-3.89671,-13.23003,22.85054,-29.06167,697b0697-d0ac-44e9-ac3f-50db99c7f0e2,1724a400-331a-40e3-8678-fb4a15265187,72.8291,LiveBpPitching,23360159,NA,1000378520,"Bowman, Brock",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ea7b578c-bad5-48ab-a130-cc16c593d856,628593f6-c1d0-4261-b143-18f749d45dc2
