PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-08-11,10:01:05,"Haworth, Aidan",1000335255,Left,NA,NA,Fastball,Live,NA,79.87949,1.145854183,2.554356296,1818.414046,146.9230709,11:00:00,5.92741,-1.08629,NA,-34.61349,13.96793,-9.13651,4.15857,0.63811,71.97439,-5.105979859,0.9016651992,0.5016565368,5.31319,6.56025,0.77928,50,6.02714,-4.78403,-115.56234,0.90677,7.10787,23.69397,-23.39789,3d501d63-9743-48e2-a8a4-22dd89d31e32,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.57382179,1581.512007,0.8697205188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-08-11,10:01:20,"Haworth, Aidan",1000335255,Left,NA,NA,Fastball,Live,NA,80.06516,-0.6466784335,2.163246142,1836.384982,131.9657485,10:30:00,5.94194,-1.04143,NA,-35.48665,11.50908,-12.84333,2.35937,-0.02042,73.56105,-7.025756338,-0.1570964786,0.4934016264,6.98104,5.91401,0.80014,50,5.82437,-3.87594,-116.12988,-2.72285,9.57814,20.79177,-24.0599,463f5b10-7149-4c1b-b6fd-f19bcb0b5ba5,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.85536296,1525.019576,0.8304465519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-08-11,10:01:35,"Haworth, Aidan",1000335255,Left,NA,NA,Fastball,Live,NA,79.70122,-0.237133403,3.788132289,1877.004844,139.4543375,10:45:00,6.05152,-1.15291,NA,-36.09956,11.94947,-10.27653,2.81177,1.6855,73.53643,-6.65746259,1.955677424,0.498900229,5.97235,5.92038,0.68823,50,5.9748,-7.2157,-115.44455,-1.98267,8.152,19.19208,-24.09298,797b6ab5-873e-48c7-a111-8e462761397e,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.03670777,1303.011821,0.6941973674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-11,10:01:52,"Haworth, Aidan",1000335255,Left,NA,NA,Sinker,Live,NA,81.58318,-0.3356750226,1.782461342,1911.016994,130.3712961,10:15:00,5.95663,-0.91097,NA,-32.27847,14.1761,-16.72357,2.94214,-0.58114,72.85416,-6.226514273,-1.282294613,0.4905526643,9.02187,7.24089,0.71838,50,5.8802,-3.01046,-118.03237,-1.97092,12.43265,27.31518,-22.19569,623280ce-cb61-44fd-9809-3aa376a2f58e,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.75428482,1510.933714,0.7906437874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-08-11,10:02:09,"Haworth, Aidan",1000335255,Left,NA,NA,Sinker,Live,NA,80.93507,0.2431881905,2.436572398,1806.291676,119.7973429,10:00:00,5.99665,-0.92118,NA,-36.65103,9.52879,-16.72749,3.17724,0.03703,73.71829,-6.389765092,-0.6016210587,0.4890997871,9.08788,4.70924,0.6551,50,5.98397,-4.32996,-117.30187,-0.95096,12.62463,22.80473,-25.63211,b1317f50-aed3-45ba-badc-f1d4d37f1329,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.67667437,1306.397475,0.7232483505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-08-11,10:02:25,"Haworth, Aidan",1000335255,Left,NA,NA,Sinker,Live,NA,80.42502,-0.1262660218,3.53695165,1906.720715,137.4461808,10:30:00,5.91008,-1.10155,NA,-32.46773,15.19655,-14.01276,3.08138,1.17557,73.08246,-5.957717622,1.014938839,0.4968987591,7.93218,7.53931,0.67728,50,5.85341,-6.61456,-116.36213,-1.59564,10.8445,22.4186,-21.86667,4b82f1b8-6266-4194-b828-d0a6f5f9913a,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.768105,-49.3397203,1242.367109,0.6515726706,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-08-11,10:02:41,"Haworth, Aidan",1000335255,Left,NA,NA,ChangeUp,Live,NA,76.21061,-0.6651984708,1.962580988,1663.83554,155.1781226,11:15:00,5.62923,-1.20607,4.82548,-36.41314,14.32865,-6.64921,1.96449,0.09904,68.72874,-7.408947542,0.7242468423,0.5126893183,4.11477,7.6938,1.01716,50,5.53323,-3.57234,-110.53217,-2.46289,5.00142,22.91811,-22.82238,f1ce91de-acfa-40ad-b8fb-2010494393aa,85b24f52-e882-4087-9e8a-ba0e97eaa98f,73.51906,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.73021945,1444.824992,0.8683700745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-11,10:02:57,"Haworth, Aidan",1000335255,Left,NA,NA,ChangeUp,Live,NA,74.42329,1.025811136,1.905964482,1465.51666,168.2207035,11:30:00,5.72197,-1.34689,NA,-36.23563,18.64508,-3.89969,3.69493,0.17186,67.65624,-5.527217766,1.199197746,0.5331890733,2.49684,9.01612,1.12443,50,5.80216,-3.44548,-107.85777,0.59646,2.93094,19.37419,-21.59039,3ff0b746-3f9c-4ff3-b57c-8a01b6b3e0c8,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.21412693,1336.579064,0.9120190172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-08-11,10:03:16,"Haworth, Aidan",1000335255,Left,NA,NA,ChangeUp,Live,NA,75.74431,-2.784213755,3.212173935,1489.640512,148.9602605,11:00:00,5.67961,-1.21882,4.93409,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60643,6.95372,0.91236,50,5.37731,-5.93277,-109.83342,-6.58941,5.64454,18.88345,-23.65322,46af0a8f-5c90-4d24-8bdd-e96c9b4215aa,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.43324594,1395.911694,0.9370795724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-08-11,10:03:43,"Haworth, Aidan",1000335255,Left,NA,NA,Sinker,Live,NA,80.39963,-0.1204586583,1.67711341,1825.446245,133.9973668,10:30:00,5.84601,-1.05504,NA,-35.64356,10.6649,-11.08886,2.75958,-0.36236,73.85506,-6.549612655,-0.3314808138,0.4897806,6.00332,5.37995,0.87312,50,5.79243,-2.98059,-116.68379,-1.6464,8.31744,20.94137,-24.72027,1e3ac1ba-a4e7-4744-ba27-a74d638127b8,85b24f52-e882-4087-9e8a-ba0e97eaa98f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.35020879,1391.174864,0.7621012494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
