PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-12-15,15:21:28,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,75.20103,-0.2052289299,-3.100807931,1813.344587,226.4799215,01:30:00,5.56645,1.71691,4.81277,-39.71195,12.08072,12.78301,2.06244,-0.15772,68.37624,-7.52583701,-0.7332139671,0.5179711705,-7.58847,6.34651,-1.41958,50,5.51285,5.49597,-109.05879,-1.67108,-9.06201,20.69516,-24.59516,0179fe1b-17e7-4595-b8aa-5a351da3e586,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,72.76938,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16458097,1385.748669,0.7641948908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70dd8892-5859-42f7-9f5b-a70aa421908b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
2,2025-12-15,15:21:54,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,76.05495,1.255227487,-2.145184444,1788.444656,209.9054961,01:00:00,5.39928,1.56587,NA,-37.74334,14.30734,8.26159,3.46216,0.19041,69.04982,-5.612598425,-0.6386143684,0.5192597225,-4.79968,6.85637,-1.33061,50,5.50184,3.82897,-110.23514,1.04552,-5.87579,20.5312,-23.78044,a467437f-8677-46b3-b7ec-a2f38df7d2f9,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.24080189,1344.813175,0.7519456474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,de304d71-fef4-455a-ba7f-702ecea94912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
3,2025-12-15,15:22:09,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,75.3031,-1.62169712,-3.823354719,1772.461229,212.7563357,01:00:00,5.53483,1.70738,5.325,-36.94097,14.34685,9.26363,0.93108,-1.1132,67.90506,-8.509799803,-2.084561807,0.5154405111,-6.20792,8.16764,-1.3681,50,5.36221,7.01554,-109.08106,-4.18889,-7.33112,22.742,-22.52864,b9830e89-8c6f-4b89-b83c-36851ab23c15,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,73.12665,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.64072325,1124.061463,0.6341811288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64a3c1fb-7f89-4c6e-b41d-9ffb3923309b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
4,2025-12-15,15:22:26,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,76.54225,-1.827716493,-2.845579572,1931.244972,223.7317773,01:30:00,5.46056,1.94724,5.27693,-35.81156,13.44705,12.89366,0.7572,0.3473,69.60073,-8.473304473,-0.433735454,0.5051408195,-7.70776,7.68443,-1.69692,50,5.2681,5.12496,-111.03747,-4.64257,-9.51418,21.97913,-22.68866,90ddeead-b101-4d11-b4cd-78246aa595a5,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,74.61769,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.49016214,1353.863987,0.7010317213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9d7a0d8c-d505-4e01-842a-ae5ff75b9ee1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
5,2025-12-15,15:22:45,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,76.65331,0.4282395768,-2.330098876,1964.622887,214.8476198,01:15:00,5.54079,1.78845,5.7436,-32.88611,15.27996,10.67745,3.19928,0.50788,69.37588,-5.762053454,-0.3150401653,0.4995074725,-6.47293,8.08763,-1.60141,50,5.55651,4.22907,-111.3845,-0.10063,-8.03599,22.20805,-22.13344,1502a5f5-8607-46c1-8a89-0d7fb036acf6,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,75.45921,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.79357964,1345.037385,0.6846287872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51d8b0f4-b138-454b-ab5e-7bedc8978f28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
6,2025-12-15,15:23:23,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,80.00638,-1.679954931,-3.219013521,1848.971579,244.6045339,02:15:00,5.39655,1.73878,5.86521,-38.47145,6.40397,13.5369,0.62732,-0.12614,71.54414,-8.960479199,-0.6355392397,0.482142752,-8.53902,4.09815,-1.48586,50,5.23864,6.13801,-115.99694,-4.50401,-11.27588,27.92269,-26.76239,3b0d7886-b0bb-44c7-9503-c3e822418c03,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,78.17693,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3ec3df0c-2b8f-4eff-9cc3-5c23467b1d03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
7,2025-12-15,15:23:50,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,79.02375,0.8959847954,-1.099350927,1922.505044,229.0334495,01:45:00,5.44974,1.79787,5.45368,-35.34195,11.34692,13.11872,3.34344,1.86199,70.08075,-5.795077412,1.39201393,0.4917881635,-7.4376,5.7385,-1.70972,50,5.50533,1.80443,-114.65212,0.72736,-9.57242,27.72808,-24.78843,20da2ace-35d8-49ab-aace-650e160ad0b8,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,76.64365,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92248419,1495.702506,0.7779966614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aa8d9f7d-55d9-495c-9be2-992f0cfc6455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
8,2025-12-15,15:24:10,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,79.23108,-0.8057552457,-1.597475886,2002.189148,224.6764928,01:30:00,5.41174,1.43126,5.97957,-30.89309,13.18979,13.07676,2.0902,1.04004,72.83076,-6.594618071,0.864972671,0.4778662819,-7.50629,7.35209,-1.3125,50,5.33097,2.84365,-115.32762,-2.50299,-10.1306,21.02957,-22.25155,1314cfa0-72f0-4ba5-8bf6-7ce9a49889d5,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,78.87654,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.56806174,1426.394257,0.712417335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8322168f-cf98-46ef-b3aa-072e421b4779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
9,2025-12-15,15:24:26,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,78.55652,-0.1524081021,-3.437195823,1861.811505,221.4446249,01:30:00,5.27514,1.66325,5.83276,-33.00861,13.25936,11.7616,2.38253,-0.5549,70.36007,-6.40423625,-1.203543691,0.4895664269,-7.5585,7.23024,-1.3898,50,5.24365,6.51196,-113.96944,-1.23917,-9.70999,25.49269,-22.88576,51aa6275-f319-4fb0-a90f-bb7876de8c28,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,76.99147,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16156774,1422.849991,0.7642288101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cc0787e4-05ad-4f2b-a763-07bea283017d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
10,2025-12-15,15:24:41,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,80.49606,0.4886024792,-2.39051777,1835.048115,239.5369463,02:00:00,5.55285,1.59589,5.12135,-35.25722,10.0355,17.15094,3.07532,0.77246,71.90539,-6.116256132,0.8328625011,0.484379347,-9.8971,5.12812,-1.3842,50,5.57245,4.31406,-116.71384,-0.15161,-13.31269,27.05316,-25.27616,e19e0116-96bb-4931-b65d-de5fe9e95ba4,fe0a2cae-6345-4c44-b2b8-fe6fe2475af4,77.81595,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.04100178,1662.562992,0.9060051226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f97126a5-eb44-4884-9dc3-775e0e2cac2a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e1e7d5-c22e-4096-b0b7-f6c8aa55dca8
