PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-10-10,12:02:08,"Bowman, Brock",1000378520,Right,NA,NA,Sinker,Live,NA,85.1301,-2.270747015,-4.707250824,2012.029474,230.0299981,01:45:00,5.43099,1.65188,5.94116,-28.89707,9.69197,11.58614,0.90859,-1.75835,78.07596,-7.669719618,-2.533557444,0.447098634,-7.56811,5.8685600000000004,-1.28314,50,5.23336,9.80868,-123.43642,-5.7975,-11.67906,24.51935,-23.11771,5fa07531-ccef-469e-a82d-b090b208d006,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,84.30453,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-10,12:02:25,"Bowman, Brock",1000378520,Right,NA,NA,Sinker,Live,NA,84.93421,0.4082060949,-4.060684202,2245.418512,220.0109465,01:15:00,5.51576,1.77485,5.61887,-29.61535,10.12583,8.55257,3.42968,-1.30785,76.34095,-5.166624483,-2.450329495,0.4537240223,-5.91865,5.2971,-1.43381,50,5.53195,8.46851,-123.13731,-0.06635,-8.93376,28.3089,-24.17848,ae879724-e8cf-484e-bcd8-0b4f32b5e623,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,83.07349,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.49002073,1173.561388,0.522647062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-10,12:02:45,"Bowman, Brock",1000378520,Right,NA,NA,Cutter,Live,NA,81.98615,-1.344153405,-1.43177171,NA,NA,NA,5.42543,2.137,5.30824,-38.31289,3.32978,-3.91464,0.97054,0.46674,76.81097,-8.351481836,-2.153667346,0.4644518274,1.7361,2.05298,-2.00442,50,5.2758,3.11428,-119.35505,-4.08433,2.55135,18.93198,-29.15702,6342066e-a9a2-4e3a-9908-e67cba335473,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,81.15468,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-10,12:03:04,"Bowman, Brock",1000378520,Right,NA,NA,Sinker,Live,NA,87.52726,-1.312430867,-2.444503671,2254.972468,230.4439717,01:45:00,5.59978,1.81371,NA,-28.57571,10.75017,13.04777,1.95931,0.55687,78.98787,-6.538240757,-0.04748818436,0.4513470546,-7.41884,5.89077,-1.55675,50,5.42591,4.88255,-126.77933,-4.06734,-11.91655,29.08507,-22.71196,4abcf5f6-0516-4d2c-a71d-479cc434e9ca,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.45883839,1179.600838,0.5231109713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-10,12:03:45,"Bowman, Brock",1000378520,Right,NA,NA,Cutter,Live,NA,79.70785,0.1732962047,-2.723034291,NA,NA,NA,5.31023,2.2764,5.37984,-40.98798,3.75368,-6.08207,2.05718,-0.78461,73.27159,-7.414458371,-3.85390407,0.4814236625,2.46103,1.93961,-2.0287,50,5.29718,5.70097,-115.81697,-0.94667,3.34157,21.69987,-29.54046,9f7d6bdf-14ca-44c0-ac8b-621a24e863fd,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,78.2937,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-10,12:04:03,"Bowman, Brock",1000378520,Right,NA,NA,Sinker,Live,NA,84.72396,0.5778943145,-3.886238382,2215.037803,228.3387069,01:30:00,5.61915,1.9396,5.7795,-28.62372,10.70996,12.11036,3.77272,-0.67214,76.80019,-4.804537743,-1.608389697,0.4513918174,-7.68266,5.59026,-1.62625,50,5.64976,7.97517,-122.973,0.34834,-11.67724,26.07377,-23.67715,f380cfcc-7b52-4cd5-aebb-694b30e36422,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,83.50271,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.10327089,1137.404781,0.5134922662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-10,12:04:25,"Bowman, Brock",1000378520,Right,NA,NA,Cutter,Live,NA,82.43707,-0.05180416608,-1.967521489,2312.46224,174.034819,11:45:00,5.4177,2.1787,5.19167,-33.13161,9.3533,-0.98161,2.60798,0.24559,74.75011,-6.215194924,-2.150745731,0.4691251524,-0.09041,4.94969,-1.99566,50,5.38848,4.14539,-119.71465,-1.21541,-0.1298,25.41757,-25.06775,91e2d673-52d3-4f16-82ed-c9a0f3810268,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,80.34623,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-10-10,12:04:47,"Bowman, Brock",1000378520,Right,NA,NA,Sweeper,Live,NA,76.99325,1.489152861,-0.05092140621,2577.942244,77.02185432,08:30:00,5.54287,2.00176,5.35143,-53.05318,-4.66966,-20.08193,2.51858,0.28051,70.28885,-8.375695353,-3.809361581,0.5006337302,10.63726,-2.93778,-1.98318,50,5.63967,0.71109,-111.86769,1.29224,13.33433,22.21143,-35.8567,e685918b-6689-4c1a-b45f-d2d1a97046d4,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,75.28945,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-10-10,12:05:24,"Bowman, Brock",1000378520,Right,NA,NA,Sweeper,Live,NA,76.28743,0.08351274305,-1.417066443,2398.983022,89.52662418,09:00:00,5.23764,2.31515,5.46033,-49.14374,-0.17583,-16.41514,1.22052,-0.37924,69.9976,-9.031181346,-4.487270973,0.5036480939,8.30774,-0.11884,-2.17948,50,5.21195,3.23098,-110.88592,-1.2991,10.25627,21.39238,-32.32077,c2f3b3c8-262b-477c-8c73-209fe7143132,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,74.83884,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.15322483,65.56252911,992.459084,0.4136999199,07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-10-10,12:05:44,"Bowman, Brock",1000378520,Right,NA,NA,Sweeper,Live,NA,76.54661,1.153153832,-2.315860126,2474.386683,89.46758215,09:00:00,5.48912,2.1341,5.5354,-48.88271,-0.21039,-20.03835,2.49429,-1.70127,70.00903,-7.942391029,-6.062799193,0.5021256867,9.98234,-0.46973,-1.92029,50,5.55719,5.08493,-111.1776,0.80348,12.35784,21.96219,-32.75556,6dccb504-2f75-4ea7-b399-a550b94e83d4,f20f7ca1-df6b-468f-94b7-49ac22e7bd00,75.06575,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
