PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-12-01,08:29:34,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,0,0,NA,Live,NA,72.13276,-0.6726447462,-2.1506165,2235.615431,171.2391284,11:45:00,6.27915,1.92282,4.76408,-39.03556,16.77088,-2.59354,2.38802,-0.33311,66.3701,-7.812597827,-2.627921829,0.5376672002,0.75506,8.87044,-1.70525,50,6.17836,4.01563,-104.76259,-2.45717,0.84046,17.43651,-22.30029,4ecf6091-af14-4fe5-8e4a-caad622b80a7,7eb66478-8348-494e-a0f4-6c470fb9cf1a,70.10366,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7959574d-2de8-43da-ab19-234ebd340eac,71a7763b-35e5-4621-a45b-e3ef2583f7b4
2,2025-12-01,08:30:20,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,1,0,NA,Live,NA,70.86493,0.4284756653,-0.7091662645,2372.970602,120.7592582,10:00:00,6.42182,2.06265,4.75987,-49.64176,8.67129,-14.64992,2.69128,0.16943,64.77886,-8.68862435,-3.420167968,0.5496095895,7.39217,4.37277,-1.97917,50,6.42256,1.72222,-102.897,-0.75043,7.85394,18.50942,-27.52812,f8dac88d-c785-4029-af45-d7499bf288d5,7eb66478-8348-494e-a0f4-6c470fb9cf1a,68.58039,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0a49816c-c7d6-4723-acfa-693cfce625ac,71a7763b-35e5-4621-a45b-e3ef2583f7b4
3,2025-12-01,08:30:55,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,2,0,NA,Live,NA,70.53224,-0.9067175217,-1.925897467,NA,NA,NA,6.38772,1.91113,4.58889,-55.59357,3.52275,-4.88467,0.892,-0.32831,65.07299,-11.00883076,-2.825164679,0.5533821199,1.95442,2.08254,-1.70802,50,6.2442,3.5946,-102.35773,-3.35917,2.06265,17.71955,-29.97619,993de159-733f-4aff-9625-450de067c685,7eb66478-8348-494e-a0f4-6c470fb9cf1a,68.11286,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84bd0d5e-a83f-4c13-92b2-876439007725,71a7763b-35e5-4621-a45b-e3ef2583f7b4
4,2025-12-01,08:31:43,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,3,0,NA,Live,NA,70.26365,2.194176958,-2.235153746,2355.675192,113.5626024,09:45:00,6.45855,1.84996,5.19477,-54.28541,4.0975,-9.47496,4.00099,-1.04287,64.21949,-7.861554449,-3.997436217,0.5499386837,4.3269,1.50452,-1.63594,50,6.62182,4.25048,-101.97443,2.36109,4.52435,17.86214,-30.60087,7086236c-b195-4f03-b3b9-3678078365a5,7eb66478-8348-494e-a0f4-6c470fb9cf1a,68.53935,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f8f318cb-3c38-4e0b-abf0-857fde16c33f,71a7763b-35e5-4621-a45b-e3ef2583f7b4
5,2025-12-01,08:32:10,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,0,0,NA,Live,NA,68.57505,-0.1877497531,-2.518235834,2149.926831,156.331887,11:15:00,6.33505,1.9242,4.63821,-52.84262,8.80898,-3.88754,1.75293,-0.79419,63.88886,-9.761260218,-3.228911439,0.5651237529,1.36537,4.58094,-1.66298,50,6.26852,4.50014,-99.62083,-1.94209,1.38452,14.64913,-27.52887,8e706ca1-2e75-4cd3-b67d-ce17fac9f842,7eb66478-8348-494e-a0f4-6c470fb9cf1a,66.69767,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2aca7ace-ffaf-4c5d-92d3-9b7202eccf22,71a7763b-35e5-4621-a45b-e3ef2583f7b4
6,2025-12-01,08:32:34,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,1,0,NA,Live,NA,70.09737,0.5845313501,-2.576664891,NA,NA,NA,6.40034,1.89277,4.52689,-56.7374,2.17273,-3.35607,2.22938,-0.84197,65.67619,-9.651671325,-3.186983787,0.5524161978,1.11555,0.97529,-1.6209,50,6.40851,4.69118,-101.86661,-0.76887,1.19056,14.27443,-31.13318,bfeb55e0-5cd4-47e1-b273-7a159518cc4e,7eb66478-8348-494e-a0f4-6c470fb9cf1a,68.23196,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45265963-e711-442e-9939-2c76f710c324,71a7763b-35e5-4621-a45b-e3ef2583f7b4
7,2025-12-01,08:33:16,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,2,0,NA,Live,NA,63.50936,4.921731143,2.239528045,2278.671037,49.71543703,07:45:00,6.38175,1.84813,4.79087,-85.59747,-12.31742,-14.36088,3.92735,2.77456,57.96627,-10.8193729,-0.4248523068,0.6161185267,8.16358,-7.93601,-2.0592800000000002,50,6.80174,-3.20022,-91.80594,5.58682,6.89103,14.97939,-38.87298,8d2fd17c-1358-4175-9b82-28e80749c733,7eb66478-8348-494e-a0f4-6c470fb9cf1a,61.17725,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ff55f673-990e-4648-8d9d-884f8e9fcafc,71a7763b-35e5-4621-a45b-e3ef2583f7b4
8,2025-12-01,08:33:38,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,3,0,NA,Live,NA,63.76874,1.834957671,-0.109658956,2358.580566,61.91041078,08:00:00,6.35162,1.95041,4.98834,-80.54772,-8.67994,-16.1445,1.37232,0.5015,58.7392,-12.95673842,-3.120571797,0.6101526332,8.43031,-5.1448,-1.92718,50,6.46487,0.60531,-92.54256,0.82845,7.19738,15.80988,-36.56642,5fb1960b-00b0-47f6-a2ff-e5cb57787885,7eb66478-8348-494e-a0f4-6c470fb9cf1a,61.77543,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f1888b96-9b9c-4b08-9fe7-e2fd14e66393,71a7763b-35e5-4621-a45b-e3ef2583f7b4
9,2025-12-01,08:33:59,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,0,0,NA,Live,NA,72.5079,1.549989316,-2.971868607,1727.304629,250.1744378,02:15:00,6.48472,2.01806,NA,-48.47809,8.6794,24.32496,3.93842,1.18349,66.30175,-7.228426878,1.451693187,0.5441366708,-13.08773,3.94004,-1.70487,50,6.60958,4.60637,-105.05651,1.15718,-14.62034,17.87099,-27.77262,d33388fc-a665-4e55-bfe8-7b7ea34e95b4,7eb66478-8348-494e-a0f4-6c470fb9cf1a,NA,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39682a83-4932-4061-8d77-4e4875559e32,71a7763b-35e5-4621-a45b-e3ef2583f7b4
10,2025-12-01,08:34:11,"Gessner, Josh",1000293932,Right,NA,NA,BallCalled,1,0,NA,Live,NA,71.17719,1.376110921,-3.032200604,1643.450979,271.6283653,03:00:00,6.421,1.8017,NA,-60.88706,-0.69845,21.85075,2.68096,0.6854,65.27202,-9.562369351,0.9238741502,0.5583783383,-11.76399,-0.74312,-1.46366,50,6.51474,4.68495,-103.05091,0.32281,-12.61266,17.59939,-32.97078,182565d0-3941-486e-ba92-45caa81cc65f,7eb66478-8348-494e-a0f4-6c470fb9cf1a,NA,LiveBpPitching,23360159,NA,1000481742,"Racioppo, Frank",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5038c8eb-15b8-417a-8e09-26766841ef99,71a7763b-35e5-4621-a45b-e3ef2583f7b4
