PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-12-16,10:08:35,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.42206,-1.150726741,-2.167257393,1773.018067,240.5816947,02:00:00,5.42354,1.19089,4.67055,-37.43195,8.93861,15.90695,1.21048,0.45733,72.75544,-8.00115788,0.7649636726,0.4901088806,-8.83649,4.94653,-0.98431,50,5.27351,3.80722,-115.27822,-3.62405,-11.86466,21.87082,-25.5324,828c0150-80ec-4124-b96d-d77bf43baa56,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,76.90626,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.98014458,1686.430153,0.9511635467,NA,14075746-d017-4512-94b6-b667aa3b50a8,aae310ea-26d4-4ea6-8b7b-5239bb416345
2,2025-12-16,10:09:01,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.37534,0.1381370087,-3.253662181,1777.64488,240.3010017,02:00:00,5.39976,1.29013,NA,-38.92016,8.48426,14.9721,2.29076,-0.62493,73.37725,-6.847962334,-0.5568549012,0.4955423977,-8.31925,4.16145,-0.90772,50,5.36884,6.00344,-116.37455,-1.31051,-11.40605,21.88771,-26.46852,cfbf618c-45ec-4aab-99f2-a3260b71bfec,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.138768,1668.962351,0.938861507,NA,2604c309-eabf-4696-aa86-8c7c205dcec4,aae310ea-26d4-4ea6-8b7b-5239bb416345
3,2025-12-16,10:09:18,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.6849,0.4653903629,-3.198746349,1861.033615,217.2779099,01:15:00,5.44552,1.06838,4.45998,-28.85811,16.58152,12.67418,3.48506,-0.92808,73.23667,-4.829291483,-0.8710311591,0.4851642441,-7.43424,8.37511,-0.74274,50,5.46769,6.07616,-116.97106,-0.09799,-10.25612,22.93962,-20.61994,eb07e7f1-7b5e-4ad0-b785-51d506967a60,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,77.69006,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4469724,1765.407969,0.9486169164,NA,ba60420e-0e66-4691-bfc6-bb2f7489ed06,aae310ea-26d4-4ea6-8b7b-5239bb416345
4,2025-12-16,10:09:34,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.52572,-1.328911981,-1.128955077,1867.105186,217.0301506,01:15:00,5.42748,1.25431,4.81077,-27.41784,17.40052,13.14927,1.88343,1.28058,73.57699,-6.369352895,1.301209512,0.4818361432,-7.14864,9.4131,-1.15328,50,5.27244,1.84798,-116.96148,-3.66655,-9.88251,22.47762,-19.16109,7992460f-a35d-4a26-ae3c-33e51bcbc179,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,78.22667,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.90346646,1665.028682,0.8917701552,NA,50488d3f-a6e2-43c6-bd41-fa599e6c5100,aae310ea-26d4-4ea6-8b7b-5239bb416345
5,2025-12-16,10:09:53,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.17371,0.4889274757,-3.769508773,1755.817608,235.9586798,01:45:00,5.28288,1.18056,4.61319,-35.52474,10.04611,14.97136,2.78831,-1.16053,73.29187,-6.019165688,-1.021881355,0.4858642867,-8.74718,5.04185,-0.80621,50,5.30136,7.12623,-116.24595,-0.26982,-11.98642,21.49638,-25.26511,eae82484-3dc5-45c6-9601-2c85ef19cb2a,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,77.57812,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.91098282,1617.30256,0.9211107989,NA,192f0305-ecd7-415e-bd00-0dee900f0968,aae310ea-26d4-4ea6-8b7b-5239bb416345
6,2025-12-16,10:10:09,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,69.30705,1.902484805,-2.444537243,876.8186286,282.8586539,03:30:00,5.19199,1.25326,4.20543,-64.08353,-0.61543,2.44982,1.67619,-0.88533,62.25906,-9.860828207,-1.991435371,0.573388747,-2.12529,-0.99362,-0.98701,50,5.338,4.2019,-100.24041,1.30592,-2.10496,20.21645,-33.15817,185c9bbc-1f71-41c7-a0c9-108585286284,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,65.73627,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.82349586,505.132733,0.5760971728,NA,f0ed0c59-a1ea-481c-b3aa-ce8287419aa0,aae310ea-26d4-4ea6-8b7b-5239bb416345
7,2025-12-16,10:10:26,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,69.79339,1.726747843,-2.729320514,995.0573496,326.7516814,05:00:00,5.3103,1.28862,NA,-69.61718,-6.11714,3.97456,1.18791,-1.03228,63.75046,-10.76236577,-2.009682744,0.5735329693,-2.8211,-3.57419,-0.95741,50,5.4381,4.67232,-100.94222,0.59841,-2.87839,18.13595,-35.82083,cac0b254-fad8-46d0-8cf7-1ab525883eea,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.63328582,590.0204354,0.5929511858,NA,1730f04b-1adc-4eb5-b746-7b5a9a1a0d36,aae310ea-26d4-4ea6-8b7b-5239bb416345
8,2025-12-16,10:10:53,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,68.38405,1.579225093,-0.8245629452,853.396743,348.5677607,05:30:00,5.14668,1.35102,4.72453,-78.89971,-15.18874,3.05965,0.07048,0.82366,62.25583,-12.93325831,-0.2531171215,0.5744847397,-1.88476,-8.46955,-1.27051,50,5.23903,1.33696,-99.11292,0.42474,-1.82713,19.59461,-40.38464,e6e7161a-aafc-4295-ae11-ecd3c8b69fd6,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,65.61086,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cd5afdd8-9533-47e9-a537-bec3bd195579,aae310ea-26d4-4ea6-8b7b-5239bb416345
9,2025-12-16,10:11:13,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.91959,1.461111923,-2.458725735,1805.880872,212.056005,01:00:00,5.46208,1.26587,4.76807,-26.30199,18.34209,11.52443,4.6569,-0.10596,73.32435,-3.398358638,-0.3285139057,0.4808983639,-6.699,9.0903,-1.0296,50,5.58602,4.6378,-117.40445,2.07657,-9.30392,23.25382,-19.54897,29e63eec-0da2-4af9-866b-d177c820b2a1,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,78.37922,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.56888492,1739.62033,0.9633084645,NA,22fab74a-1743-4c91-a6b5-a0cafb442000,aae310ea-26d4-4ea6-8b7b-5239bb416345
10,2025-12-16,10:11:37,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Sweeper,Live,NA,69.47131,4.955047302,1.182997804,1995.941302,128.0332107,10:15:00,5.27178,1.23631,4.38982,-52.42356,9.57429,-12.29065,5.64587,1.34149,62.62496,-4.671508187,-1.079423465,0.566708465,6.65861,3.40231,-1.35079,50,5.75171,-1.68785,-100.42516,7.06234,6.74122,17.57559,-28.72953,f3d85ad7-10f4-4cd1-8431-f58d5069aff2,f8cd3705-a79e-47e9-adb6-a6d51bfc03f2,66.51116,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.88047457,65.69501414,821.5167999,0.4115936671,08:45:00,82e9595e-e396-48e4-8be4-c13dd2e57934,aae310ea-26d4-4ea6-8b7b-5239bb416345
