PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-07,14:57:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a08a69db-c01c-4778-a15d-4388471867d4,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-15.01536702,1000486166,"Groat, Nick",3151.263298,GroundBall,55.42882,Right,-2.281097169,NA,NA,NA,28.63599,28.54884,0.3308580968,-14.53667375,2.41952,2.77193,-0.18973,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
2,2025-11-07,14:57:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24a14c10-dd08-4326-ad10-8318953d6c2f,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-7.37385801,1000486166,"Groat, Nick",2081.989286,GroundBall,65.77818,Right,-0.4896739053,NA,NA,NA,38.54127,36.96774,0.3829279008,-7.475691929,NA,NA,NA,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
3,2025-11-07,14:58:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b65795eb-2500-4bce-ac55-dfb88f3337d1,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,3.150266739,1000486166,"Groat, Nick",732.4810866,LineDrive,73.88087,Right,17.35175991,NA,NA,NA,183.2251,34.15683,2.075857007,5.026215128,NA,NA,NA,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
4,2025-11-07,14:58:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e8c517d0-fb07-4f83-ae62-700ac8a6e2e3,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,3.131522221,1000486166,"Groat, Nick",1008.187013,GroundBall,72.50853,Right,6.905490254,NA,NA,NA,93.04706,65.55562,0.9307397475,4.534613488,2.45909,3.16798,0.42387,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
5,2025-11-07,14:58:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7ca57d61-7e5d-4bb7-9d5d-dbf12698ac2a,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-0.7097289017,1000486166,"Groat, Nick",887.5581804,LineDrive,74.33126,Right,14.47953639,NA,NA,NA,162.54,45.10066,1.765375449,1.951799682,1.96892,3.15372,0.37947,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
6,2025-11-07,14:59:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d24e8a7b-ebe3-4065-a6a4-5475ddde6fff,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-6.329499364,1000486166,"Groat, Nick",1133.510156,GroundBall,78.32096,Right,5.977539625,NA,NA,NA,92.97013,66.8744,0.8521359962,-5.76115275,3.09076,2.97966,0.27006,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
7,2025-11-07,14:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6d9713e3-8e1a-47a2-b24e-9db05fafa32e,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-1.689809112,1000486166,"Groat, Nick",574.6237717,LineDrive,79.53092,Right,12.52278499,NA,NA,NA,128.91575,66.4747,1.259474144,0.950729182,2.17262,3.09028,0.38647,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
8,2025-11-07,15:00:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fb98f02c-ddea-4afe-a8c6-8937cd7791be,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-4.339092511,1000486166,"Groat, Nick",1027.17528,LineDrive,80.06571,Right,15.28520741,NA,NA,NA,151.31062,38.48779,1.521228908,-1.495518148,1.95215,2.9656,0.38495,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
9,2025-11-07,15:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f0a98746-d8fa-4011-8447-7c37608cbbe9,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-2.839040029,1000486166,"Groat, Nick",1142.881459,GroundBall,79.31946,Right,7.994888757,NA,NA,NA,118.77968,67.0283,1.124615679,-0.2872750727,2.41032,3.25371,0.35513,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
10,2025-11-07,15:00:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1daa3cfd-c7cd-4341-8e54-43ab4ad49734,6fb51f9f-c9b7-4f52-9ec4-d23266e88658,NA,Hitting,23360159,-6.844790996,1000486166,"Groat, Nick",2466.613375,GroundBall,77.54656,Right,-2.102997216,NA,NA,NA,36.23158,34.36256,0.3085115396,-6.936059577,2.37551,3.01785,0.24417,NA,NA,NA,NA,NA,NA,2493479d-ba44-4af2-8ce0-fbbfa9e87699
