PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-12-12,10:00:52,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.36291,-0.9543532422,-4.337729862,1788.666178,216.8434093,01:15:00,5.59669,1.31852,4.76475,-28.40151,16.584,12.47637,2.32248,-1.7619,73.78741,-6.154374669,-2.049927267,0.4827338496,-7.5897,8.8301,-0.8943,50,5.47651,8.3994,-116.49807,-2.94168,-10.49181,20.67955,-19.96755,417ab9aa-2a29-41ac-9ef4-fa5efff45fd4,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,78.0812,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.81614017,1671.912077,0.934725606,NA,dfc3c1d9-d116-4ec8-b199-04ffdc0710d2,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
2,2025-12-12,10:01:10,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.75077,0.8230647742,-2.601060194,1801.342813,212.6761417,01:00:00,5.54194,1.43848,4.50129,-28.8816,17.30166,11.13699,3.92007,-0.11294,72.73275,-4.468991369,-0.558234872,0.4891180552,-6.43451,8.65376,-1.17635,50,5.60143,4.8572,-115.72891,0.62655,-8.73298,21.44653,-20.42909,9985b783-5d65-4a76-a8e9-70ee9934050e,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,77.06205,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.50884951,1771.128438,0.983226749,NA,330c7025-17b3-46c4-8f02-680af695fd34,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
3,2025-12-12,10:01:31,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.28168,-1.444045725,-4.003975395,1807.167968,231.1464808,01:45:00,5.52129,1.46918,4.66426,-33.30221,11.96216,14.89546,1.37096,-1.09858,73.83945,-7.520880022,-1.273668162,0.4842277149,-8.73843,6.55023,-1.07398,50,5.34438,7.6179500000000004,-116.38242,-4.12243,-12.04513,20.82094,-23.14515,6dd8f990-8014-48e1-8916-e1d60fa2f5c3,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,77.84032,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.34013196,1705.188063,0.9435692163,NA,b93c7489-0851-4a1c-a3ad-e962b20920f0,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
4,2025-12-12,10:01:47,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.57482,-0.1194756244,-2.477889627,1749.393684,213.8091744,01:15:00,5.52161,1.31767,4.74113,-29.19376,16.49034,11.07833,2.97538,-0.11071,73.16018,-5.468080938,-0.44341804,0.486467628,-6.36421,8.55284,-1.07811,50,5.48432,4.61569,-115.60215,-1.26089,-8.67306,20.12514,-20.51835,5a094b11-b498-4895-809b-3ad79cf5317b,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,77.48191,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58989084,1676.571613,0.9583729659,NA,d7696603-6eeb-4294-9323-841d1057dfde,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
5,2025-12-12,10:02:06,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,80.16633,-1.211125562,-4.418964485,1811.42383,219.6378128,01:15:00,5.38548,1.35832,4.63812,-29.14285,16.33058,13.578430000000001,1.80247,-1.71751,73.57655,-6.534018029,-1.933693743,0.48534471,-8.16056,8.73284,-0.91754,50,5.23521,8.49425,-116.1612,-3.49878,-11.20762,20.70956,-20.18046,434731bc-5f0e-4104-80a3-ce28fee19f1d,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,77.66117,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1860247,1739.622082,0.9603617072,NA,702b31bf-c0b2-4d73-867b-0df0286f74ba,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
6,2025-12-12,10:02:26,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,69.1955,1.539136421,-2.270643884,863.454807,234.6895527,01:45:00,5.35172,1.57825,4.26909,-53.85793,8.99723,12.80102,2.33752,0.47161,62.53461,-8.332038222,0.0888159711,0.5706132784,-7.28479,4.10167,-1.34375,50,5.46659,3.56884,-100.21988,0.99111,-7.29058,18.61368,-28.06911,170d271e-6ec3-4e27-ae43-4fa01549c5ce,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,66.05601,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15049799,576.076577,0.6671762926,NA,9d4f877f-2bf3-48b8-b13c-76001e685c78,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
7,2025-12-12,10:02:44,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,68.6121,3.019728392,-2.243465607,833.3738316,232.3972128,01:45:00,5.35327,1.47591,4.46013,-51.77827,12.08186,15.78868,3.9221,0.65178,61.44393,-6.548790545,0.6835156109,0.5751568237,-8.89804,5.20532,-1.2539,50,5.62436,3.40784,-99.2689,3.66298,-8.69648,18.93556,-27.08664,ebf84178-4a3b-49d0-8358-530dd3d18cb9,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,65.53419,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.38891219,574.8276605,0.6897596717,NA,703592c2-8a14-4b0d-81fc-3e84375fa92e,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
8,2025-12-12,10:03:01,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Splitter,Live,NA,68.97804,1.020038466,-3.043996811,922.7007846,217.4420216,01:15:00,5.54834,1.40508,4.43081,-49.80246,12.90199,9.93901,2.37258,-0.6729,62.53121,-8.114550458,-1.212116501,0.5699287702,-6.06341,6.30888,-1.0917,50,5.60993,5.00574,-99.92423,0.23827,-6.05477,17.95864,-25.87416,53d6bb2c-2b5b-4630-8aec-1156e8a6e51b,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,66.13535,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.38959813,647.9964362,0.7022823076,NA,7d1b9b02-bfe9-4278-a96d-8f8312e4f8f0,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
9,2025-12-12,10:03:20,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.80955,0.6869188622,-2.294730206,1686.382615,217.2598616,01:15:00,5.41107,1.30746,4.80088,-29.45211,15.8833,12.1243,3.60806,0.14266,73.25073,-4.722177175,-0.06458619715,0.4846075671,-6.87648,8.04855,-1.08944,50,5.45442,4.2255,-115.9538,0.36866,-9.42163,20.39187,-21.14653,ac255470-5751-4952-b99d-6b9059207741,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,77.7793,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.76159706,1596.776756,0.9468650485,NA,8fac1281-eeed-40d1-ad68-311743b526e6,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
10,2025-12-12,10:03:36,"Licardi, Matt",1000382259,Right,NA,NA,NA,NA,NA,Sweeper,Live,NA,69.22666,3.667465555,0.1063948391,1992.703586,115.497521,09:45:00,5.11841,1.62436,4.30984,-56.03345,6.3839,-13.4705,3.95969,0.60353,62.7354,-6.596573018,-2.369354677,0.5686225324,6.91904,2.14575,-1.62276,50,5.46064,0.24024,-100.24428,4.65172,6.97625,17.58581,-30.01056,b0491222-0df5-4616-a5b9-ab0e7a762b5e,892490e6-42d6-41c4-8df9-0c0c9e15a1c1,66.28728,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.25885381,65.23591592,834.7095741,0.4188829587,09:15:00,b366a6a5-f749-46dc-ae21-97fd22256c2b,52fe46f9-bc9e-4ee1-99f5-f8a5fe5c3994
