PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-10-08,08:38:40,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,72.7381,-1.014894375,-3.545069489,1958.066708,212.9675535,01:00:00,6.14393,2.24259,NA,-39.0202,18.61709,12.11896,1.90901,-0.17944,66.3311,-8.042590491,-1.350080323,0.546415718,-7.08661,9.59786,-1.8345,50,5.97789,6.08601,-105.26489,-3.27019,-7.91689,18.59332,-21.45168,537b1d4e-4396-47c4-ba0f-66c345633919,1e79b139-086c-4204-ae23-d8b527c19488,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.68586329,1629.289675,0.8320909947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-08,08:39:04,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,74.99319,-2.625006168,-3.349608172,1998.059282,196.5357163,12:30:00,6.35861,1.91885,5.55994,-28.77776,22.39483,6.66061,1.50243,-0.65866,67.67435,-8.00752001,-2.094771071,0.5148611203,-4.6759,12.86105,-1.63407,50,6.11328,6.17141,-108.67947,-5.8096,-5.49104,22.26737,-17.07097,884ce2b5-8aea-46eb-98b4-a83034c2c7e8,1e79b139-086c-4204-ae23-d8b527c19488,73.20894,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.17661669,1633.173859,0.8173800814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-08,08:39:21,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,75.23867,2.365104414,-2.413038081,1947.675065,181.1546145,12:00:00,6.32198,1.59306,5.55186,-30.95705,19.59896,0.39589,5.95511,-0.62973,67.71112,-3.456600507,-2.338582327,0.5117499726,-0.98042,9.725,-1.38485,50,6.50643,4.58947,-109.17867,3.62467,-1.16696,21.71343,-20.5988,8ceb9e02-5374-4c7a-9b60-693872fe9e3b,1e79b139-086c-4204-ae23-d8b527c19488,73.65401,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.9958951,41.54307172,1457.751794,0.748457389,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-08,08:39:38,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,74.89006,-0.7679997526,-1.906188346,1862.582515,199.2108849,12:45:00,6.35164,1.78466,4.77195,-36.03857,16.65313,5.81989,2.62,0.46213,67.48742,-7.437714796,-0.8228984099,0.5224473159,-3.66285,8.92754,-1.59895,50,6.24456,3.428,-108.60041,-2.61078,-4.29451,22.25961,-21.70694,4afd842e-73e0-4f94-9639-dcce878278cb,1e79b139-086c-4204-ae23-d8b527c19488,72.14591,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05527815,1505.803961,0.8084495311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-08,08:39:56,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,74.55133,-4.19623843,-2.846208771,1915.4656,192.7928539,12:30:00,6.39307,1.93472,5.66138,-27.72072,23.65724,5.36919,0.15873,-0.27374,67.88025,-9.346306355,-1.835709224,0.515893235,-3.7658,13.99888,-1.69757,50,6.02045,5.21875,-107.98655,-8.70699,-4.39623,20.79631,-15.83165,94426097-a070-433f-b27c-6bcbb0b72a8d,1e79b139-086c-4204-ae23-d8b527c19488,73.06248,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.55442657,1476.862306,0.7710200102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-08,08:40:40,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,75.4942,-2.285918909,-2.865756789,1948.293152,191.7073427,12:30:00,6.36471,1.87833,5.56074,-28.74855,20.75349,4.30935,1.82986,-0.44176,69.44315,-7.613572961,-2.061756555,0.5063874523,-3.07432,11.67712,-1.63396,50,6.14855,5.36311,-109.64667,-5.22059,-3.75103,18.98077,-17.92661,76bb6f3b-8913-4463-822e-994c2d1bd6bd,1e79b139-086c-4204-ae23-d8b527c19488,74.43399,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.071384,1554.514072,0.7978850976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-08,08:40:56,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,76.19353,-0.3870414863,-4.909142655,1936.16254,190.4391693,12:15:00,6.43559,1.81063,5.65242,-25.97139,23.55671,4.36317,3.90905,-2.41489,68.39205,-5.27455853,-4.088600409,0.5065207077,-3.98638,12.78625,-1.39709,50,6.3866,9.35217,-110.32709,-1.48575,-4.8198,23.11576,-16.7146,75c19e24-7acb-4cf9-98b6-d3ed1ee820b3,1e79b139-086c-4204-ae23-d8b527c19488,74.41441,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.89107424,1588.119892,0.8202409971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-10-08,08:41:11,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,75.22533,-1.20975159,-2.115639536,1868.580767,203.3155102,12:45:00,6.41463,1.92205,5.52244,-32.33402,17.56404,7.58877,2.58832,0.57587,69.05066,-7.216937481,-0.6977788194,0.5084089727,-4.62454,9.68281,-1.74325,50,6.28806,3.81816,-109.3599,-3.25589,-5.60283,19.20928,-20.44291,154dc78b-5ed9-4b9d-b2e6-9dfdaaff32fd,1e79b139-086c-4204-ae23-d8b527c19488,74.13803,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-10-08,08:41:27,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,76.83415,-2.023247355,-3.969215316,1885.913945,200.6463044,12:45:00,6.38851,1.64875,5.65405,-27.3902,21.25276,8.03015,2.21401,-1.38928,69.14107,-7.168219917,-2.454392499,0.5019742301,-5.64302,12.09763,-1.31758,50,6.19996,7.49469,-111.32885,-4.72715,-6.94632,23.5623,-17.28239,2cc2e447-5a3a-48bd-ba23-6a2cba118b0f,1e79b139-086c-4204-ae23-d8b527c19488,75.08839,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.41137691,1755.754475,0.9309833459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-10-08,08:41:47,"Barnes, Jon",1000483237,Right,NA,NA,Fastball,Live,NA,75.71943,-0.09962025235,-3.155579207,1911.931668,193.7535517,12:30:00,6.29008,1.95147,5.15258,-30.15857,20.4443,5.02185,3.68295,-0.60323,68.42348,-5.71381441,-2.218958855,0.5119870428,-3.63753,10.80491,-1.66048,50,6.2582700000000004,5.90068,-109.83565,-1.12015,-4.38882,21.69121,-19.13749,f396b777-7eb3-4f8b-849d-3d17b7b836fe,1e79b139-086c-4204-ae23-d8b527c19488,73.61991,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
