PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-21,11:49:18,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,77.23691,-0.1392050162,-3.93581141,1762.301299,193.9377678,12:30:00,6.15985,2.04376,5.21024,-39.68136,8.62628,2.15581,2.72188,-1.48303,70.53157,-7.481909332,-3.535516852,0.5002410268,-2.29491,4.58816,-1.68149,50,6.11778,7.63914,-112.0131,-1.51502,-2.89961,21.2756,-26.37693,cbd48081-7a10-4ead-835d-9002d1ed8188,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,75.34856,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.50787211,1167.554816,0.6625171397,NA,6e0a6837-cdd6-44e5-b242-e1cf5a14a793,12cdcc67-4017-4de8-853e-722a921ae8b0
2,2025-11-21,11:49:36,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.48903,-0.07292499756,-1.812678884,1920.31918,200.6800458,12:45:00,6.00959,2.02797,5.44121,-29.47397,17.0647,6.4592,3.48512,0.86862,70.86796,-5.596572513,-0.5987838097,0.4909964928,-4.01705,9.11149,-1.87227,50,5.98329,3.41112,-114.01428,-1.04493,-5.21455,23.66812,-20.3464,95a3afea-2061-4c0b-82e0-41bbe5271de5,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,76.76723,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39f2754b-d786-403f-a492-afe41e9c041a,12cdcc67-4017-4de8-853e-722a921ae8b0
3,2025-11-21,11:50:00,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.40906,0.9038872317,-2.044404739,1834.543435,192.4655243,12:30:00,6.10323,2.07566,5.4366,-33.58857,13.0611,2.89778,4.15109,0.40217,70.79939,-5.3912985,-1.500233412,0.4915816466,-2.19138,6.66742,-1.89691,50,6.16046,3.97638,-113.8709,0.77256,-2.83861,23.53245,-23.53738,e1b5d519-2d78-4e9d-8eab-de392c31a847,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,76.67585,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.63105079,1327.838913,0.7237980237,NA,02f85576-9b72-4ac0-8efd-dd0cee19044d,12cdcc67-4017-4de8-853e-722a921ae8b0
4,2025-11-21,11:50:18,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.96133,-0.2454724388,-2.685664214,1795.999048,189.0518946,12:15:00,6.0867000000000004,1.80641,5.6844,-31.79572,13.60715,2.17613,3.20804,-0.51702,71.74694,-6.205905144,-2.27650951,0.484967945,-1.9843,7.37547,-1.58193,50,6.04638,5.31687,-114.72051,-1.43364,-2.62075,22.99541,-22.43292,e6513d5a-c9f3-47c8-8f03-161020aa79dd,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,77.72151,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.20098281,1391.780092,0.7749336472,NA,b886c098-b184-405a-9caa-3fa24908df21,12cdcc67-4017-4de8-853e-722a921ae8b0
5,2025-11-21,11:50:36,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.46106,0.147351291,-1.835484683,1898.841524,194.1159778,12:30:00,6.14793,1.9001,5.51847,-31.95906,13.09814,3.30511,3.6225,0.45902,72.15689,-5.832458238,-1.215280192,0.4831183362,-2.31881,6.94105,-1.74268,50,6.13971,3.59952,-115.48493,-0.68276,-3.1046,23.23263,-22.88082,9c086c87-3119-4b55-a37c-379d66133f73,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,78.01906,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.66064678,1503.205302,0.7916433695,NA,a58e85a4-3ecb-49b3-aae9-12e067f5abfe,12cdcc67-4017-4de8-853e-722a921ae8b0
6,2025-11-21,11:50:57,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,77.62749,-0.2355653568,-1.602567716,1874.056859,196.1066653,12:30:00,5.93929,2.05084,7.21229,-29.05012,15.24705,4.41497,3.30511,0.96758,70.43333,-5.850542691,-0.7464279123,0.4790263178,-3.00994,8.72704,-1.96024,50,5.91692,3.07248,-113.13973,-1.07643,-3.85222,23.07332,-21.00487,ce79295b-3764-40fb-8fbc-0fbd80ea6ed9,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,78.68553,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.28941126,1490.972387,0.795585459,NA,d0db9ce2-e069-4c3d-95c3-3d10e8c8cea4,12cdcc67-4017-4de8-853e-722a921ae8b0
7,2025-11-21,11:51:13,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.5855,0.4576864667,-1.417365021,1796.173521,196.4267869,12:30:00,6.04104,1.99298,5.56083,-30.44198,15.80824,4.67358,3.93188,1.05818,70.84985,-5.266923857,-0.536429052,0.4894725053,-2.95728,8.31024,-1.87381,50,6.06087,2.68532,-114.18619,7.8e-4,-3.84514,24.00529,-21.36884,a5ae81fd-83a2-4735-a614-9f5edd06754f,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,77.00624,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.81161393,1526.362862,0.8497858609,NA,24a11b74-be76-4825-b494-a9207d8c10e2,12cdcc67-4017-4de8-853e-722a921ae8b0
8,2025-11-21,11:51:32,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.84208,-0.1841670446,-2.239923611,1829.755484,198.461036,12:30:00,6.17748,1.80892,5.58759,-34.28152,11.39125,3.8183,3.14861,0.03473,71.68979,-6.59853143,-1.522758899,0.4864072914,-2.72108,6.14639,-1.61928,50,6.13968,4.36643,-114.56882,-1.39934,-3.58516,22.89122,-24.07588,11e3ffbf-9817-44bc-a08a-d94c3a90a6c3,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,77.49152,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.20384267,1531.006893,0.836727588,NA,b3af4fd8-5717-43be-9405-a94f7a5249f7,12cdcc67-4017-4de8-853e-722a921ae8b0
9,2025-11-21,11:51:48,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.19854,-2.269472981,-2.121550501,1800.761685,207.8082145,01:00:00,6.05323,1.93574,5.57652,-33.15175,13.35132,7.05609,1.16868,0.54164,71.35323,-8.441300049,-0.7961401475,0.4908086301,-4.41313,7.82274,-1.75794,50,5.83666,3.99588,-113.55381,-5.49329,-5.71328,22.44246,-22.04667,675b4da2-9d7d-4c9b-9838-9eff04613dfa,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,76.79661,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.48980055,1501.806544,0.8339840613,NA,00205400-09a0-42aa-8abc-ac4881267583,12cdcc67-4017-4de8-853e-722a921ae8b0
10,2025-11-21,11:52:02,"Knight, Tyler",1000293264,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.70336,-1.370507722,-0.9038012649,1809.265234,205.1545647,12:45:00,6.02007,1.95192,5.37768,-31.11527,15.07606,7.09535,2.14213,1.69597,71.60189,-7.162974101,0.4255065936,0.4891607981,-4.04078,8.41857,-1.87604,50,5.876,1.58385,-114.36418,-3.70261,-5.30308,22.87705,-21.1256,9853ff9b-0442-474c-9670-e115d889462d,0b137a6d-7b7c-4c43-83a3-d1d04b2164b0,77.05531,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.91339902,1568.235191,0.8667801504,NA,b47e9da3-6fca-4524-adb9-41ba594bf499,12cdcc67-4017-4de8-853e-722a921ae8b0
