PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-11-05,15:59:36,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,73.82372,0.504386651,-4.165060484,1871.782677,219.394708,01:15:00,5.24207,1.90048,5.1248,-39.18619,14.0597,11.6194,2.45282,-1.06053,66.98018,-6.766732053,-2.004563068,0.5251875817,-7.37786,7.24167,-1.51792,50,5.25991,7.43992,-106.98575,-0.2395,-8.47576,19.97582,-23.85474,fd0de8b0-8355-4123-8589-670258bbd5a6,677b9240-5e59-46cc-9db0-6a3e01972e3c,71.76948,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.22583952,1246.974514,0.6661962042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d6bf3b5a-571a-4b54-990a-4684b0169182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
2,2025-11-05,15:59:57,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,71.61332,1.065401051,-2.003514139,1697.915444,220.3558497,01:15:00,5.08881,2.14539,5.41644,-40.6821,15.1765,12.94848,2.69726,1.34709,64.91091,-6.540937121,0.4260364327,0.5379184259,-7.50814,7.73912,-1.97643,50,5.15566,3.2758,-104.0126,0.79568,-8.13261,19.27831,-23.79126,1464a3de-6d9a-4f8d-8b0f-6ede61ec317d,677b9240-5e59-46cc-9db0-6a3e01972e3c,70.07092,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.06079703,1484.156004,0.8741047793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45e11534-c145-46b1-b63b-3470f1333c0b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
3,2025-11-05,16:00:14,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,73.94778,1.793216792,-2.460527193,1844.43522,206.4793085,01:00:00,5.26893,1.76067,5.63775,-34.49749,17.82022,8.90835,4.06891,0.20649,66.37987,-4.71584477,-0.7776974387,0.5205899034,-5.59561,8.97378,-1.55736,50,5.3997,4.36488,-107.32616,2.40674,-6.4099,21.67742,-21.89437,6644ebbe-84a9-40bd-b04c-b6c2cbafd01d,677b9240-5e59-46cc-9db0-6a3e01972e3c,72.40332,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.39197247,1445.632316,0.7837804767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b752787e-2b84-410a-b0ea-e4448039d82d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
4,2025-11-05,16:00:27,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,73.25946,1.241247475,-2.924069264,1716.674139,224.7762688,01:30:00,5.2013,1.82748,5.65511,-42.60366,11.10623,11.08827,2.81012,0.02251,65.44386,-6.817562207,-0.820046641,0.5274709036,-7.01263,5.53607,-1.58691,50,5.28012,5.12586,-106.25106,1.14738,-7.80297,22.72399,-26.01405,626ca20d-8d18-4db8-bdf0-a9ddb4d18186,677b9240-5e59-46cc-9db0-6a3e01972e3c,71.4588,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.74051086,1086.369028,0.6328335723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4b0f2ae8-d820-49a5-b607-202c192b3431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
5,2025-11-05,16:00:40,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,73.48766,-0.9699419475,-4.120346857,1674.475175,214.5397566,01:15:00,5.24008,1.70988,5.46271,-39.73006,13.7832,9.53304,1.0191,-1.35832,66.3513,-8.39605875,-2.328723764,0.5265045423,-6.45872,7.67827,-1.35345,50,5.12813,7.40064,-106.47788,-2.9318,-7.27703,21.4531,-23.52296,5c3c506f-6c8c-4f7e-9739-e14b172c9d02,677b9240-5e59-46cc-9db0-6a3e01972e3c,71.58996,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a001b7dc-2137-4b4d-a1b3-f8d27caeb174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
6,2025-11-05,16:00:56,"Daly, Grant",1000387011,Right,NA,NA,Sinker,Live,NA,72.87625,0.6013606498,-3.567066526,1693.355545,203.8939201,12:45:00,5.10259,1.84454,5.4957,-38.92026,15.2138,6.77461,2.42277,-0.93136,65.75928,-6.694258139,-2.294075145,0.5295496304,-4.77583,7.927,-1.53713,50,5.12953,6.39919,-105.69693,0.02168,-5.31656,20.69602,-23.34953,b62b2a19-c4a6-466a-89ec-a5737a7e233c,677b9240-5e59-46cc-9db0-6a3e01972e3c,71.17829,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578109db-4e7c-4e20-9592-844e9e8b5a43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
7,2025-11-05,16:01:13,"Daly, Grant",1000387011,Right,NA,NA,ChangeUp,Live,NA,72.93847,-1.547464616,-3.952512574,1612.07884,253.1649507,02:30:00,5.29277,1.55534,5.58381,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.65565,3.31219,-1.22731,50,5.12874,6.81288,-105.83676,-4.20353,-12.06979,18.29311,-28.42229,31fba957-4cbc-4e41-9da8-12bb2c068534,677b9240-5e59-46cc-9db0-6a3e01972e3c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a29cb26a-e831-48fc-a79a-1ed690f471fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
8,2025-11-05,16:01:30,"Daly, Grant",1000387011,Right,NA,NA,ChangeUp,Live,NA,71.63233,-0.9852049864,-4.211399286,1802.070237,228.2704007,01:30:00,5.2106,1.74399,5.6327,-40.93894,14.2148,16.00753,0.87738,-0.85781,65.68357,-8.60099701,-1.21579456,0.5345137479,-9.7627,7.88249,-1.39584,50,5.10072,7.21746,-103.92993,-2.90579,-10.65096,17.83028,-23.57436,a864fe50-3523-4ea5-bf22-0b0557892ecc,677b9240-5e59-46cc-9db0-6a3e01972e3c,70.51725,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0d80c87f-5cda-42e1-8c28-a9c90c6eb06d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
9,2025-11-05,16:01:46,"Daly, Grant",1000387011,Right,NA,NA,Fastball,Live,NA,74.21593,2.073592788,-0.9244264051,1796.578273,211.9524109,01:00:00,5.20761,1.84993,5.16252,-36.00215,16.41006,10.26081,4.15994,1.83497,67.18183,-4.633585686,0.9903977043,0.5210598424,-5.68509,8.01293,-1.77148,50,5.374,1.4284,-107.76477,2.81304,-6.62602,20.28162,-22.83491,ca473f50-2bfc-482b-b4fd-4ce6f5c91f44,677b9240-5e59-46cc-9db0-6a3e01972e3c,72.33802,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e46c34c-6dc6-419d-8ce8-db46ab185d46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
10,2025-11-05,16:02:03,"Daly, Grant",1000387011,Right,NA,NA,Sweeper,Live,NA,66.52518,1.961740638,-2.945961036,1883.975236,83.72551673,08:45:00,5.17412,1.60921,NA,-69.88447,-1.75314,-15.69078,1.22686,-2.51388,60.56242,-10.78987751,-5.833934795,0.5940799057,7.0663,-1.56581,-1.27904,50,5.31818,5.42251,-96.25681,1.2128,6.49311,17.81179,-33.61284,c93b79c6-9225-4ddf-b698-83c9bbe8b4b4,677b9240-5e59-46cc-9db0-6a3e01972e3c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d09005a1-f9a2-4519-84fd-7683b3cd5670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ba5d46a-3c21-4119-b9d3-7d0285f786c1
