PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-17,17:47:51,"Game, Gaynor",1000495029,Left,NA,NA,FoulBall,0,0,Fastball,Live,NA,53.88708,2.073098874,3.220510294,1280.835677,138.9808557,10:45:00,5.39538,-1.79634,7.24091,-48.01966,9.49384,-8.32259,2.89263,-0.16364,50.20434,-9.402614318,1.218908853,0.5458286257,8.29259,7.66506,2.22314,50,5.02109,-4.92045,-79.89906,5.34723,5.29809,11.41494,-27.27688,e7f53176-e1a3-4420-8698-b97627a09102,3f7baa7d-0ec7-4b21-a7a6-50903617422f,69.05545,LiveBpPitching,23360159,NA,1000383106,"Halverson, Ayden",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853bf75-0dee-4aa3-ba5d-15d69245a2c2,e2f24228-44f3-4a69-bc3a-815a27367f78
2,2025-11-17,17:48:06,"Game, Gaynor",1000495029,Left,NA,NA,FoulBall,0,1,Cutter,Live,NA,54.28256,3.080567429,1.921686966,1477.359046,212.7330071,01:00:00,5.23047,-1.91045,NA,-54.55913,4.32644,2.80688,2.96695,-0.25397,51.27028,-9.549582163,2.575792842,0.5523010501,-1.84076,2.80565,2.11336,50,4.80796,-2.57237,-80.20854,6.6286,-1.20709,9.73239,-30.33423,088c60a7-75a1-4640-ac72-ed66cb6acec3,3f7baa7d-0ec7-4b21-a7a6-50903617422f,NA,LiveBpPitching,23360159,-39.38085,1000383106,"Halverson, Ayden",NA,FlyBall,86.07927,Right,29.72892874,NA,NA,NA,NA,8.70253,NA,NA,0.53227,3.186,-0.43563,NA,NA,NA,NA,NA,327353bc-4b61-4275-afa7-22359c01a703,e2f24228-44f3-4a69-bc3a-815a27367f78
3,2025-11-17,17:48:24,"Game, Gaynor",1000495029,Left,NA,NA,BallCalled,0,2,Sinker,Live,NA,53.91779,1.902714379,5.670180486,1254.425085,122.0545529,10:00:00,5.09205,-2.16072,NA,-55.48642,4.40071,-7.17626,1.88796,1.46379,51.53006,-10.77618262,4.020891481,0.5569781657,7.19845,3.21835,2.77324,50,4.80227,-8.16721,-79.28051,4.93255,4.67313,8.23593,-30.08474,4194d148-07d9-4b82-b00e-fa37df7de208,3f7baa7d-0ec7-4b21-a7a6-50903617422f,NA,LiveBpPitching,23360159,NA,1000383106,"Halverson, Ayden",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595f8edf-a5c4-4ba8-92d1-0a1fc8c77277,e2f24228-44f3-4a69-bc3a-815a27367f78
4,2025-11-17,17:48:38,"Game, Gaynor",1000495029,Left,NA,NA,InPlay,1,2,Sinker,Live,NA,55.11196,2.988243337,3.480681401,1267.749461,109.0467404,09:45:00,5.10089,-1.99375,7.39089,-51.87562,3.3448,-9.91757,2.93222,-0.31472,50.79872,-9.520741637,1.074540274,0.5348367657,9.97373,1.89877,2.46725,50,4.58908,-5.50041,-81.78168,7.02897,6.58663,13.28709,-30.92011,c8b92c8f-b6e6-4a09-b437-942e8ec6f0b4,3f7baa7d-0ec7-4b21-a7a6-50903617422f,70.47466,LiveBpPitching,23360159,7.707800674,1000383106,"Halverson, Ayden",NA,GroundBall,73.28551,Right,-16.14212339,NA,NA,NA,11.54406,11.04313,0.09896334238,7.392862706,1.49718,3.05561,0.28571,NA,NA,NA,NA,NA,8921852c-1dbd-498f-b414-7df95da23ea2,e2f24228-44f3-4a69-bc3a-815a27367f78
5,2025-11-17,17:48:53,"Game, Gaynor",1000495029,Left,NA,NA,InPlay,0,0,Sweeper,Live,NA,53.97721,1.46117302,1.810491509,1597.582258,306.4917673,04:15:00,5.13125,-2.00533,6.7691,-65.43607,-6.93476,9.32043,0.74537,0.0931,51.25165,-13.81780089,4.024909969,0.5504960225,-7.42245,-6.3951,2.20076,50,4.82833,-2.09508,-80.07266,5.10438,-4.76494,11.42177,-36.27946,2c8b3bd1-9f15-4b02-afe0-3727f9ad484d,3f7baa7d-0ec7-4b21-a7a6-50903617422f,68.46996,LiveBpPitching,23360159,NA,1000383106,"Halverson, Ayden",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ed6ff5fe-20a2-4592-9b50-ec703f069ae1,e2f24228-44f3-4a69-bc3a-815a27367f78
6,2025-11-17,17:49:17,"Game, Gaynor",1000495029,Left,NA,NA,InPlay,0,0,Cutter,Live,NA,59.31997,1.105805004,3.216923819,1648.674891,218.2747603,01:15:00,5.17139,-2.02675,6.83791,-45.91987,1.37684,1.1181,2.1518,0.41272,56.68929,-9.609854769,3.479641037,0.4949791114,-0.23996,0.9339,2.40874,50,4.94326,-4.86645,-87.64453,4.14263,-0.19025,10.14772,-31.43362,30002ac3-3e37-412b-bb27-e01ea4566688,3f7baa7d-0ec7-4b21-a7a6-50903617422f,76.14955,LiveBpPitching,23360159,NA,1000383106,"Halverson, Ayden",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c999386f-473b-4467-a3e3-fd435c06ca23,e2f24228-44f3-4a69-bc3a-815a27367f78
7,2025-11-17,17:54:01,"Game, Halverson",1000495030,Left,NA,NA,StrikeCalled,0,0,Sweeper,Live,NA,51.1409,4.43101969,0.6847484631,1467.855329,299.0898094,04:00:00,4.48002,-1.96097,NA,-73.94728,-4.58977,8.13541,1.64895,-0.76927,47.99334,-12.50500636,2.570980535,0.5994019533,-6.39604,-5.11637,2.01741,50,3.95107,-0.62172,-75.5382,8.40883,-3.65176,10.22005,-35.0952,bf54a95e-6060-40da-a6ef-87fa5cd0c80d,3f7baa7d-0ec7-4b21-a7a6-50903617422f,NA,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,081dc6b5-3335-4e74-8496-7f205cc5cb9a,e2f24228-44f3-4a69-bc3a-815a27367f78
8,2025-11-17,17:54:19,"Game, Halverson",1000495030,Left,NA,NA,BallCalled,0,1,Fastball,Live,NA,55.89009,-1.727270782,5.209750898,1288.386557,130.8652815,10:15:00,4.78013,-1.77306,7.34541,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84526,7.71376,2.46611,50,4.89376,-8.04899,-82.56563,-0.06881,6.80681,10.83204,-26.84092,460619af-ca01-4829-a0a8-e76c62f39ca1,3f7baa7d-0ec7-4b21-a7a6-50903617422f,NA,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9111fbab-6da8-4c3b-bf9b-d87cce05f6c0,e2f24228-44f3-4a69-bc3a-815a27367f78
9,2025-11-17,17:54:33,"Game, Halverson",1000495030,Left,NA,NA,InPlay,1,1,Fastball,Live,NA,55.10941,2.951946644,3.199193719,1358.170391,131.3085033,10:30:00,4.75188,-1.83488,7.56574,-44.74052,9.57509,-10.985900000000001,3.14195,-0.45771,50.97868,-7.86604961,0.5320949084,0.5304369198,10.80082,7.55867,2.28603,50,4.246,-5.1755,-81.7418,6.69204,7.19585,12.31448,-27.13822,f6c294d1-599c-4e7c-ab0b-4a724fe84029,3f7baa7d-0ec7-4b21-a7a6-50903617422f,71.05923,LiveBpPitching,23360159,-19.50572699,1000283624,"Gaynor, Jared",NA,FlyBall,78.2369,Left,25.22021253,NA,NA,NA,220.34404,19.34241,2.808401917,-30.2961968,2.19782,3.2743,0.41219,NA,NA,NA,NA,NA,bc5ce58c-a4af-463e-8a6f-aac28f4e044c,e2f24228-44f3-4a69-bc3a-815a27367f78
10,2025-11-17,17:54:54,"Game, Halverson",1000495030,Left,NA,NA,BallCalled,0,0,Fastball,Live,NA,55.80881,1.87043166,5.410230944,1300.40563,143.3206474,10:45:00,4.75848,-1.7832,7.61853,-43.43453,9.00077,-6.77864,2.4827,1.53161,52.34614,-8.542963691,3.781385181,0.5211746476,7.53831,7.49759,2.5227,50,4.39341,-8.19622,-82.45925,5.18249,5.1929,10.91309,-27.0092,bc344b3c-d97d-47a5-a776-71432459dac3,3f7baa7d-0ec7-4b21-a7a6-50903617422f,72.32209,LiveBpPitching,23360159,NA,1000283624,"Gaynor, Jared",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cc9b5125-20ed-4a03-a6a6-be79d8c9cf76,e2f24228-44f3-4a69-bc3a-815a27367f78
