PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-10-07,14:41:07,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,76.42089,0.2283922347,1.462859721,1778.431457,145.522184,10:45:00,6.4513,-1.48442,NA,-28.02949,20.13074,-13.85696,4.32805,-1.27798,69.40913,-5.043062586,-1.14971918,0.4994772196,7.89695,10.76582,1.37219,50,6.45337,-2.44686,-111.14382,-0.34862,9.80239,21.34425,-18.81057,888e4ba4-1802-4665-a28a-c3e73b247540,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.54639863,1704.785583,0.9585894224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-07,14:41:21,"Stegon, Nick",1000451772,Right,NA,NA,Fastball,Live,NA,76.51739,-1.94899334,-3.486967644,1802.16368,198.6434295,12:30:00,5.65263,1.70217,6.32935,-29.81298,17.21152,5.82343,1.36974,-1.02699,70.08963,-7.567894854,-2.383261799,0.4935526684,-4.19652,9.9994,-1.4509,50,5.49624,6.62609,-111.18511,-4.55286,-5.23606,20.54161,-19.69765,b423c218-7f65-49c8-a1c9-da7d501e53e8,e5f01f86-46ba-480f-817d-305f9e460af3,76.36964,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.67819444,1445.340731,0.8020030297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-07,14:41:36,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,75.87702,-0.2287959669,0.9045428114,1802.642906,154.5933358,11:15:00,6.39978,-1.5167,NA,-31.46587,18.79286,-8.94687,3.56185,-1.40923,68.91894,-6.064762108,-0.7613247363,0.5102431269,4.96623,9.92725,1.43765,50,6.35368,-1.45881,-110.23398,-1.4307,6.06061,21.09782,-20.05919,d2c8920e-ef9e-4347-b2c1-cf529437717c,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.745286063,1790.165235,0.9930781238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-07,14:41:48,"Stegon, Nick",1000451772,Right,NA,NA,Fastball,Live,NA,74.56215,-0.6013034571,-2.013320277,1827.90232,195.3649922,12:30:00,5.43408,2.01761,NA,-32.12625,19.88771,5.47936,2.18894,0.57306,68.01569,-6.536478037,-0.9967978522,0.5190765148,-3.44954,10.57645,-1.82865,50,5.35095,3.63553,-108.29178,-2.14163,-4.07954,19.6337,-19.66601,905c6ad5-494c-4bf0-8762-334721f9e012,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.67796233,1343.828785,0.7351753813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-07,14:42:03,"Camas, Ryan",1000369853,Left,NA,NA,Splitter,Live,NA,67.40052,-0.6584442175,0.5650744535,NA,NA,NA,6.47708,-1.236,NA,-51.1466,12.3459,-10.21197,1.59508,-1.55513,61.80616,-10.09520004,-1.3404784810000001,0.5734989267,5.54934,6.70144,1.19093,50,6.37743,-0.68481,-97.93138,-2.53324,5.34026,16.77699,-25.7251,29fdca01-6b3c-4835-baec-25a6664c0624,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-07,14:42:14,"Stegon, Nick",1000451772,Right,NA,NA,ChangeUp,Live,NA,74.18115,-0.1545070873,-1.600438514,1707.170672,217.7097286,01:15:00,5.50374,1.94282,NA,-39.31094,15.60884,12.1075,2.07993,1.41999,66.56711,-7.38241033,0.6380537035,0.5333788746,-6.74653,8.04555,-1.78027,50,5.44853,2.59312,-107.46383,-1.6193,-7.71847,22.38503,-22.96942,b4663e8e-d950-4803-b26d-d731afcb47f2,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.437952,1337.195794,0.783281845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-07,14:42:40,"Camas, Ryan",1000369853,Left,NA,NA,Splitter,Live,NA,68.40524,-4.532399479,3.066614867,1630.446421,NA,NA,6.41242,-1.45788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36003,2.29971,1.18493,50,5.96126,-5.1816,-98.8926,-9.48027,3.25736,18.86769,-29.94461,e7d80907-c6e1-4871-8eb6-a8cce0b47beb,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-10-07,14:42:57,"Stegon, Nick",1000451772,Right,NA,NA,ChangeUp,Live,NA,74.03155,-0.3036021497,-4.600365743,1678.382296,216.772647,01:15:00,5.45863,1.99462,NA,-41.42971,13.67557,10.28453,1.71549,-1.54802,66.47144,-7.921936209,-2.702505969,0.5342789032,-6.85436,7.13968,-1.51381,50,5.38742,8.26793,-106.97975,-1.93891,-7.77808,22.03831,-24.0722,5b02a15d-745f-47a2-b98f-3af0f7558347,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-10-07,14:43:15,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,75.78062,-2.59243458,2.838142858,1787.396018,134.8053294,10:30:00,6.31254,-1.49385,5.81282,-34.52362,15.35132,-15.46611,1.02072,-0.14185,68.15617,-9.091279243,-0.1032408742,0.5082912246,9.36644,9.21899,1.27054,50,6.08005,-5.02367,-109.87687,-5.92645,11.16589,23.97929,-21.18394,c80d4a6a-cd0e-4160-9f8a-cc133d42d0c8,e5f01f86-46ba-480f-817d-305f9e460af3,74.1552,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.79000539,1681.83213,0.9409398437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-10-07,14:43:27,"Stegon, Nick",1000451772,Right,NA,NA,Fastball,Live,NA,76.13017,1.256057353,-1.739720248,1839.089897,209.4643904,01:00:00,5.40971,1.87096,NA,-35.76744,16.52456,9.36582,3.63947,0.97551,68.78269,-5.261038825,-0.02964307365,0.5204619854,-5.25388,7.94707,-1.68084,50,5.51549,3.00788,-110.30874,1.11158,-6.41169,21.37139,-22.47568,8727af98-48c8-4b9f-b5ec-031355714edd,e5f01f86-46ba-480f-817d-305f9e460af3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.30042373,1648.713111,0.8964831537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
