PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-12,16:44:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59e6af58-d9f4-4cc4-a3a7-5adebf4c9bc2,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,-0.4875251705,1000283624,"Gaynor, Jared",1886.825893,LineDrive,78.798330000000007,Left,16.19216067,NA,NA,NA,211.45752,35.53653,2.331846348,-5.182740099,2.59747,2.74412,-0.13675,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
2,2025-11-12,16:44:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74a7634f-a85a-4b51-af51-c1e1641aaab8,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,6.623866355,1000283624,"Gaynor, Jared",941.7830382,GroundBall,82.26319,Left,4.489652378,NA,NA,NA,82.02214,63.58047,0.6986863789,6.101802447,3.6942,2.7653,-0.09147,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
3,2025-11-12,16:45:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355743de-d882-4947-b386-8a2ea3911698,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,1.067225198,1000283624,"Gaynor, Jared",1487.461171,LineDrive,79.47413,Left,18.43813199,NA,NA,NA,247.816,32.51308,2.86421231,-0.0661824967,2.78298,2.90269,-0.1314,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
4,2025-11-12,16:45:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a9460705-3648-4315-9958-2d9d80b7e534,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,-0.2457695064,1000283624,"Gaynor, Jared",2636.234839,LineDrive,73.76663,Left,23.59170714,NA,NA,NA,249.33597,19.25172,3.393948726,-3.382712977,2.86977,2.96233,-0.12614,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
5,2025-11-12,16:45:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f33aa1e0-38ef-4f20-9e90-0a211a6c1dd1,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,6.545092978,1000283624,"Gaynor, Jared",1395.284471,LineDrive,81.37998,Left,17.39881209,NA,NA,NA,239.64917,33.75832,2.761529279,-1.139197236,2.8708,2.80863,-0.17611,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
6,2025-11-12,16:45:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9a2d39d-e463-42a0-85aa-f50892f35958,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,7.335733556,1000283624,"Gaynor, Jared",346.8922364,GroundBall,84.70312,Left,8.690222275,NA,NA,NA,142.12456,65.88628,1.30624685,2.557833002,2.86644,2.80227,-0.12278,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
7,2025-11-12,16:46:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ae3dd5ca-4b40-402b-bbcb-5f815c7dbf28,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,-1.081467381,1000283624,"Gaynor, Jared",2136.07016,LineDrive,78.62792,Left,19.62538383,NA,NA,NA,207.292,32.84291,2.267864731,-2.956424376,2.95143,2.76251,-0.15633,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
8,2025-11-12,16:46:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20396a8b-2700-4e34-8796-1d1e18f9d94e,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,7.516376701,1000283624,"Gaynor, Jared",841.703559,GroundBall,84.75968,Left,9.218745511,NA,NA,NA,137.99925,61.04259,1.247261549,5.36851231,2.67682,2.83474,-0.19519,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
9,2025-11-12,16:47:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37a5e9df-cbf7-400d-9b03-bd3750c41261,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,10.85519942,1000283624,"Gaynor, Jared",658.7696298,GroundBall,84.53012,Left,9.936455301,NA,NA,NA,189.48744,44.82568,1.85955084,5.664156818,3.2126,2.80859,-0.08852,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
10,2025-11-12,16:47:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ecc23971-bb82-4580-8ef1-1705c4315a70,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,16.44377656,1000283624,"Gaynor, Jared",NA,LineDrive,82.90482,Left,12.13013705,NA,NA,NA,152.71954,27.05584,1.464514286,20.71185415,2.9806,2.88533,0.02168,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
11,2025-11-12,16:48:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8732bf05-637e-4718-8572-d629a97e128f,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,0.8571684286,1000283624,"Gaynor, Jared",2158.237276,LineDrive,79.11258,Left,22.72712414,NA,NA,NA,273.68005,20.52035,3.726534914,-4.120533112,3.00823,3.00079,-0.18449,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
12,2025-11-12,16:48:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6bd95672-1ce0-4ca8-b445-6fb9a6db508e,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,20.80812247,1000283624,"Gaynor, Jared",1521.733303,FlyBall,80.06538,Left,32.98461612,NA,NA,NA,204.90446,16.48273,2.750387238,30.14022212,3.07515,2.93091,-0.00193,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
13,2025-11-12,16:48:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15538f1e-04ab-47d9-9438-27370056d553,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,22.78431911,1000283624,"Gaynor, Jared",803.2281342,FlyBall,81.38698,Left,26.41253884,NA,NA,NA,215.87694,18.63926,2.675830591,33.81525918,3.01335,2.80866,0.02572,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
14,2025-11-12,16:49:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19334023-da8a-4d4d-b0b2-de38e65f342b,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,2.607310805,1000283624,"Gaynor, Jared",2948.574129,FlyBall,74.38181,Left,28.97747033,NA,NA,NA,251.36197,17.65877,3.363524015,0.1453298299,2.81093,2.77854,-0.18047,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
15,2025-11-12,16:49:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ee8d339a-a614-4ebc-8921-9d0cdd266793,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,7.156801672,1000283624,"Gaynor, Jared",2272.657001,LineDrive,83.4863,Left,22.287969060000002,NA,NA,NA,274.73186,19.63574,3.633023894,-2.832843046,2.57098,3.00439,-0.16754,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
16,2025-11-12,16:49:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f6ac6944-986f-46bc-8d97-76f3e46942cd,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,11.62695162,1000387011,"Daly, Grant",1574.844889,GroundBall,77.0321,Right,-1.388294264,NA,NA,NA,39.93951,39.99798,0.3375989572,9.311427959,3.25384,2.65505,-0.13239,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
17,2025-11-12,16:49:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76eff2f2-a034-45fe-ab2b-2bcbee5dc9f7,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,9.997722329,1000387011,"Daly, Grant",4037.266503,GroundBall,79.04087,Right,-3.493784026,NA,NA,NA,29.45048,28.66779,0.2242374928,7.670855439,4.29702,2.51595,0.05725,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
18,2025-11-12,16:49:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1b8d2c65-d10a-4f53-8454-22df3d791c79,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,12.4576301,1000387011,"Daly, Grant",861.783126,GroundBall,82.36024,Right,9.506093314,NA,NA,NA,184.78454,38.56187,1.850054078,7.876027719,3.42358,2.78189,-0.07241,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
19,2025-11-12,16:50:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02e2d967-a1aa-4e64-a835-662a3c0fb3a0,f0f9881f-47c8-4262-96e3-6b4ff5174d8a,NA,Hitting,23360159,12.20727913,1000387011,"Daly, Grant",783.180078,GroundBall,83.24215,Right,8.428985181,NA,NA,NA,136.76664,40.09394,1.258681695,7.691252477,3.75561,2.67762,-0.0744,NA,NA,NA,NA,NA,NA,833e0764-7ccd-4289-81f5-7d28db4dc6ca
