PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-12-05,12:20:21,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,57.59434,1.059928917,4.117563338,1386.812635,183.1958824,12:00:00,5.7287,-2.03601,12.6105,-55.36658,9.09893,0.51225,1.97684,1.35212,53.29842,-10.72526022,4.22749078,0.5778765973,0.977,6.02644,2.18796,50,5.68088,-6.08172,-84.57002,2.26009,0.69644,13.22562,-27.8782,218df29b-5576-4d69-8cc5-778937085a3a,38609592-859d-4691-aa14-b82bab6a5a4b,65.22576,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.57490659,987.8730906,0.7123334944,NA,24941f83-0024-4427-8169-fe516cc4ece7,d4b02d5d-934c-4b4a-8766-2ee633d182b8
2,2025-12-05,12:20:47,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,60.36307,1.772565554,4.369008519,1464.754775,163.126693,11:30:00,5.40581,-2.88261,14.01345,-50.0835,4.78063,-1.46853,2.63099,0.43833,55.98221,-9.214905836,4.045387288,0.5331085348,2.42879,3.00255,3.15182,50,5.27357,-6.81738,-88.78313,3.92192,1.91989,13.85702,-29.80062,c58dc891-2b48-4e70-896f-150189e249e5,38609592-859d-4691-aa14-b82bab6a5a4b,70.70312,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.52321136,1026.236869,0.7006202586,NA,7265b881-6a5c-4570-a62e-c8f3fcb9918a,d4b02d5d-934c-4b4a-8766-2ee633d182b8
3,2025-12-05,12:22:09,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,62.8076,2.18947111,3.180358025,1504.330035,164.2648658,11:30:00,5.53863,-1.64027,13.22974,-46.27094,6.1324,-1.74257,3.43845,0.76229,57.95179,-7.831216854,2.801640814,0.5210157836,2.224,3.73094,1.79249,50,5.42157,-5.16328,-92.35277,4.37842,1.90239,14.98258,-28.98264,b3d3dbb6-cd21-4414-8ee0-cb3875ab881d,38609592-859d-4691-aa14-b82bab6a5a4b,72.34414,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.2026075,-45.59334758,1052.649362,0.6997462908,11:00:00,7fd12da2-0a3e-42f2-be28-20c0fec85685,d4b02d5d-934c-4b4a-8766-2ee633d182b8
4,2025-12-05,12:23:23,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,58.92938,2.588178963,1.046687034,1388.743025,180.9861987,12:00:00,5.62968,-1.60463,12.93663,-51.91385,8.18573,0.14165,3.38979,-0.74974,54.53725,-8.578758199,1.077332784,0.5579652185,0.21386,5.0251,1.64914,50,5.50843,-1.58176,-86.69312,4.70265,0.1615,12.99024,-28.37915,74f7bbc5-dd2d-4155-b005-a793d7e15236,38609592-859d-4691-aa14-b82bab6a5a4b,67.55338,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.38573698,1073.347759,0.7728915572,NA,c21955a8-d2cd-4df8-b84b-681bf0123b3b,d4b02d5d-934c-4b4a-8766-2ee633d182b8
5,2025-12-05,12:24:14,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,59.85716,1.59478332,1.626269022,1389.30767,160.4166988,11:15:00,5.52008,-1.87962,13.23722,-48.65543,8.75474,-3.13251,2.74236,-0.83907,55.50636,-8.925330219,0.9444791965,0.5453380733,2.73588,5.8061,1.95822,50,5.43058,-2.55705,-88.1384,3.30412,2.13603,13.40177,-27.64095,31812e5a-fd74-4047-b5ad-23477cdb1654,38609592-859d-4691-aa14-b82bab6a5a4b,69.11756,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.1738804,1162.869756,0.8370138458,NA,fd2b84b9-a39d-4e7e-a04f-bea95e3c034d,d4b02d5d-934c-4b4a-8766-2ee633d182b8
6,2025-12-05,12:26:55,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,NA,Live,NA,57.21369,-1.687305933,3.209790886,1257.185476,145.6308554,10:45:00,5.47122,-2.14194,10.9729,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29028,5.34329,2.16857,50,5.48475,-4.71361,-83.81327,-2.31007,3.03219,12.00615,-28.39763,b735db20-88b6-4c3b-9171-8142cbd4fc37,38609592-859d-4691-aa14-b82bab6a5a4b,NA,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.5479495,1216.877299,0.9679377642,NA,d68dccb8-6dc7-446a-b99b-974c600489f1,d4b02d5d-934c-4b4a-8766-2ee633d182b8
7,2025-12-05,12:27:26,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,NA,Live,NA,61.64263,NA,NA,956.2887708,NA,NA,3.92368,-3.80495,-1.83344,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.74445,-30.10953,3.64555,50,3.60202,-0.70071,-87.92261,-6.10587,6.53057,17.78764,-54.66059,21c91b4f-a917-42e0-952f-1a4614f837f1,38609592-859d-4691-aa14-b82bab6a5a4b,NA,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07850519902,956.2878731,0.9999990613,NA,da758a12-715d-438b-886a-d0922203b409,d4b02d5d-934c-4b4a-8766-2ee633d182b8
8,2025-12-05,12:28:31,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,NA,Live,NA,58.53663,6.875624838,-0.6350735098,NA,NA,NA,5.90418,-1.22597,13.07003,NA,NA,NA,7.24438,-2.31046,54.89846,NA,NA,0.5560059822,4.7634,5.10072,1.19915,50,5.58175,0.83577,-85.49925,11.13036,3.61782,8.90794,-28.30004,41ed5378-4771-4df7-8c89-5d30852f3f8d,38609592-859d-4691-aa14-b82bab6a5a4b,67.79143,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b254317b-573e-4a74-9265-493347d0e983,d4b02d5d-934c-4b4a-8766-2ee633d182b8
9,2025-12-05,12:28:59,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,NA,Live,NA,57.56579,3.845873774,-0.3478296278,NA,NA,NA,5.97832,-1.83848,15.3772,NA,NA,NA,4.46272,-2.42983,49.23203,NA,NA,0.5618478474,2.89551,3.62805,1.81227,50,5.60377,0.40071,-85.55743,7.37307,1.9262,22.96118,-29.76055,e244a335-d5f9-4911-b682-ef2d75da4e68,38609592-859d-4691-aa14-b82bab6a5a4b,67.08656,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356d59a0-0b96-4916-8a05-fc2ab0872d70,d4b02d5d-934c-4b4a-8766-2ee633d182b8
10,2025-12-05,12:29:28,"Alberts, Andrew",1000292610,Left,NA,NA,NA,NA,NA,NA,Live,NA,57.69553,5.936620828,1.677708233,1318.772045,175.2733486,11:45:00,5.84787,-1.80759,NA,-46.05558,14.5356,-1.20038,6.75922,-0.57044,53.90559,-3.988128551,1.418400075,0.5602425504,1.2411,9.15164,1.8938,50,5.52825,-2.49592,-84.45796,9.63636,0.91367,9.43212,-25.43684,b9f7fcdf-af1c-4cb1-984c-9fc24bdd0d9a,38609592-859d-4691-aa14-b82bab6a5a4b,NA,Pitching,23360078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4534597,-30.40059554,1137.451979,0.8625084093,11:00:00,fad551f9-95d6-483f-b327-a3b3c67c83c6,d4b02d5d-934c-4b4a-8766-2ee633d182b8
