PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-08-18,15:37:29,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,63.85476,-0.7070475569,0.579624021,1747.762154,148.000998,11:00:00,5.09601,-0.54882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52516,10.34249,0.49637,50,4.95893,-0.55842,-92.55709,-2.78038,5.58341,15.56897,-23.32424,5907ec4d-7da5-4fc9-8639-25ab753ac594,5858df53-47f7-4c5a-9b61-b8afd3a1459c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.18850096,1701.664425,0.9736247124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-08-18,15:38:12,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,65.23812,2.146892245,1.005552649,1724.503195,135.7793765,10:30:00,5.04755,-0.59551,4.25301,-54.14772,17.15443,-16.75338,2.59099,-1.02927,58.42387,-7.826571721,-2.096431785,0.607746828,8.93806,8.03607,0.50222,50,5.22894,-1.16063,-94.43599,1.93471,7.87068,17.71685,-25.09763,1fc69ba3-020d-4180-ba55-d8794eaf9e90,5858df53-47f7-4c5a-9b61-b8afd3a1459c,62.01997,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.08940013,1697.834799,0.9845356064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-08-18,15:38:49,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,65.0526,1.632712422,1.413131674,1752.70797,144.0907021,10:45:00,5.01248,-0.51778,4.13121,-54.34713,17.35499,-12.61565,2.05035,-0.21351,58.57036,-8.325966954,-0.9124064729,0.6094490248,6.90517,8.29412,0.37348,50,5.13899,-1.94348,-94.20094,1.04744,6.08004,16.99191,-24.87103,fdbe7ab5-9915-44ec-a42c-63c8f8c38c41,5858df53-47f7-4c5a-9b61-b8afd3a1459c,61.84675,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1194904162,1752.704158,0.9999978253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-18,15:39:11,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.07987,1.276777613,-0.2265094403,1802.273327,139.1127413,10:45:00,4.83234,-0.59987,4.49501,-52.77868,16.30804,-14.16552,1.65074,-1.99613,59.08635,-8.491349044,-2.865600245,0.5982306989,7.2465,7.97065,0.63642,50,4.91838,0.78966,-95.7157,0.601,6.52235,18.8714,-24.99991,55e5a68f-70ff-4a86-b9b5-d8771ea6a95c,5858df53-47f7-4c5a-9b61-b8afd3a1459c,63.00653,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.0101494,1670.919109,0.927117482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-08-18,15:39:48,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.77226,0.7419403214,1.872341862,1780.025409,145.7431617,10:45:00,4.95263,-0.72547,NA,-48.4875,20.87972,-14.27008,1.62906,-0.10554,59.76252,-8.104467874,-0.7468538888,0.5994439133,7.84248,10.25266,0.52055,50,4.98587,-2.69735,-96.58464,-0.31163,7.22428,18.52251,-22.72957,37db76cd-c315-43d7-b8c0-016468681c57,5858df53-47f7-4c5a-9b61-b8afd3a1459c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2549456328,1780.007787,0.9999901004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-08-18,15:40:15,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.84005,2.108043505,1.624925324,1806.608224,141.7460008,10:45:00,4.95754,-0.34438,4.15041,-49.8424,16.98754,-13.44514,2.82679,0.09349,60.99921,-6.964957448,-0.8320439536,0.5883786833,7.28779,8.01919,0.17803,50,5.14036,-2.32748,-96.91497,2.00512,6.91312,15.51788,-24.56713,8f4c58df-278b-42e8-85d6-f522526b5179,5858df53-47f7-4c5a-9b61-b8afd3a1459c,64.06153,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-08-18,15:40:40,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.14009,2.927772819,1.277758386,1685.538738,137.9135929,10:30:00,4.94308,-0.49764,NA,-54.5017,16.16649,-14.6534,3.25406,-0.47491,60.09588,-6.866606637,-1.36539891,0.6050389952,7.60614,7.11952,0.356,50,5.24146,-1.63684,-95.69911,3.04446,7.01692,15.48854,-25.60606,3d0a3c1d-58b5-431b-83ff-f34a5a65c3a0,5858df53-47f7-4c5a-9b61-b8afd3a1459c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.78551812,1517.707539,0.9004287501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-18,15:41:07,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.93574,1.922939766,0.3518173377,1844.15378,133.1373175,10:30:00,4.966,-0.57163,4.20809,-51.60867,15.96015,-17.08774,2.50767,-1.65865,60.17665,-7.555389674,-2.802101112,0.5916223838,8.85305,7.50381,0.54992,50,5.12609,-0.07049,-96.94567,1.66992,8.24795,18.13156,-25.18311,f12c56ce-07ae-4702-ac7e-f63b26189305,5858df53-47f7-4c5a-9b61-b8afd3a1459c,63.7103,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2366640775,1844.138048,0.9999914692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-08-18,15:41:30,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,67.40773,-0.292313345,0.4119562339,1837.044084,137.9885896,10:30:00,5.03462,-0.43781,4.43356,-48.52294,16.92863,-15.29758,0.71223,-1.31968,61.41313,-9.162097849,-2.410396365,0.5822794212,7.99051,8.79114,0.40851,50,4.9583,-0.23936,-97.79966,-1.97022,7.64351,17.20147,-23.76467,eeee23a2-13a9-499f-b3d6-799eae7b4628,5858df53-47f7-4c5a-9b61-b8afd3a1459c,64.73256,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-08-18,15:42:30,"Daniels, Tate",1000389927,Left,NA,NA,Fastball,Live,NA,66.37687,0.3370908598,1.66381301,1811.228432,143.2874131,10:45:00,5.19851,-0.38095,4.17424,-48.84466,19.42097,-14.53277,1.45131,0.00291,60.24513,-8.57550264,-1.007047734,0.5946651129,7.928,9.78609,0.21187,50,5.18657,-2.34713,-96.21604,-0.93833,7.3355,16.73514,-23.11931,1c4197a6-3f42-4e98-a3f1-4b17650b5c9f,d68b19f0-e4a5-4ce6-93dc-680bfbe62572,63.38431,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
