PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SessionId
1,2025-08-11,15:46:27,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,78.6288,-1.802184992,-2.285373666,2034.601784,204.0180988,12:45:00,6.455,1.83807,5.85347,-30.2748,14.97355,6.68741,2.25596,0.27108,72.01818,-7.463091778,-1.026832082,0.484141989,-4.25776,8.58588,-1.65658,50,6.29108,4.36897,-114.29875,-4.47076,-5.61722,21.60203,-20.846800000000002,4ba84179-8696-4e61-8e8a-8f6588526089,a5c27f9e-63c4-4a49-b7c2-23930153a555,77.8541,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08457442,1742.445416,0.8564061184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-08-11,15:46:42,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,77.80908,-1.110412214,-2.986114301,2030.622115,200.5061265,12:45:00,6.56957,1.66145,5.69531,-33.58063,12.43496,4.66881,2.73499,-0.73439,72.06052,-7.336763751,-2.116108472,0.4882293411,-3.24519,6.92362,-1.4138,50,6.45533,5.76419,-113.14701,-3.18936,-4.2465,18.82646,-23.11414,12292db8-fde6-433c-83dd-4371794ee13b,a5c27f9e-63c4-4a49-b7c2-23930153a555,77.20232,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.99896872,1485.127927,0.731365977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-08-11,15:46:57,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,78.92081,-0.6400794777,-2.216384154,2014.490009,209.6799358,01:00:00,6.53906,1.74683,5.92019,-27.68619,17.06494,9.75131,3.63752,0.50194,72.08461,-5.841187903,-0.3785869285,0.4814746419,-5.90141,9.40229,-1.57517,50,6.47216,4.16413,-114.7913,-2.07435,-7.85348,21.77442,-19.66168,773cc718-0d82-4371-ae2b-bcab30382232,a5c27f9e-63c4-4a49-b7c2-23930153a555,78.28541,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.24914618,1393.067827,0.6915238204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-11,15:47:14,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,77.94928,-1.822811448,-2.810044822,1969.84373,209.9487993,01:00:00,6.51978,1.8475,5.27288,-30.52627,16.72469,9.65684,2.2614,0.01107,71.11279,-7.480273296,-1.009467591,0.4947396534,-5.92799,9.37199,-1.59795,50,6.33129,5.25057,-113.13227,-4.56067,-7.64058,21.6988,-20.09451,debefe4c-cb4a-4f2d-bdcb-b421ef1655b6,a5c27f9e-63c4-4a49-b7c2-23930153a555,76.18641,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-08-11,15:47:30,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,77.3474,-0.3072922697,-2.831326556,1911.475076,208.3197067,01:00:00,6.46193,1.90622,5.82337,-30.80496,15.35818,8.30593,3.60886,-0.03559,71.67876,-6.039111671,-1.281588556,0.4890115383,-5.13844,8.31151,-1.67996,50,6.41842,5.32708,-112.55895,-1.49328,-6.67725,17.96168,-21.3735,eeaabea5-c77f-46dd-a109-413dd364daec,a5c27f9e-63c4-4a49-b7c2-23930153a555,77.07883,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24161163,1541.664222,0.8065311661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-08-11,15:47:48,"Newkirk, Hunter",1000448928,Right,NA,NA,Splitter,Live,NA,70.26229,1.005769569,-1.334651223,NA,NA,NA,6.27912,1.80917,5.80501,-41.57287,15.78475,0.90386,3.75029,0.64323,63.5143,-6.835711316,-1.163498134,0.5450884334,-0.92119,8.19391,-1.70034,50,6.33712,2.35609,-102.12294,0.72615,-0.95728,19.32614,-23.65917,8e256b37-b549-42fe-93e5-f3f63f0d67a2,a5c27f9e-63c4-4a49-b7c2-23930153a555,69.14922,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-08-11,15:48:03,"Newkirk, Hunter",1000448928,Right,NA,NA,Splitter,Live,NA,70.99845,-1.033457543,-2.494906242,NA,NA,NA,6.2283,1.68362,5.61875,-56.81895,-0.73071,5.80409,0.52805,-0.1622,65.68081,-11.54052045,-1.406445019,0.5390229828,-3.83145,-0.0891,-1.47469,50,6.10403,4.33852,-103.17109,-3.39825,-4.11024,17.92036,-32.26963,7bfc4343-8590-4f5a-8988-ac4b9d99eab3,a5c27f9e-63c4-4a49-b7c2-23930153a555,69.92733,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-11,15:48:21,"Newkirk, Hunter",1000448928,Right,NA,NA,Splitter,Live,NA,69.60939,-0.3262765005,-2.99738087,NA,NA,NA,6.25957,1.87328,5.36073,-58.52709,0.87943,-0.74599,1.07598,-1.00184,63.84164,-11.15014171,-3.136973662,0.5547386947,-0.54990000000000006,0.56994,-1.60372,50,6.18965,5.31002,-101.01929,-2.18083,-0.56094,18.42876,-31.59267,9947f9e4-f41d-432f-98b6-1f8adaa9c804,a5c27f9e-63c4-4a49-b7c2-23930153a555,67.9463,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-08-11,15:48:45,"Newkirk, Hunter",1000448928,Right,NA,NA,Splitter,Live,NA,70.18979,0.7027394495,-2.179745161,NA,NA,NA,6.1423,1.87489,5.62299,-57.90644,0.09307,2.05443,1.97296,0.01133,63.88783,-10.12693532,-1.79200744,0.5481300234,-1.81843,-0.18105,-1.6906,50,6.1657400000000004,3.82564,-101.93614,-0.27827,-1.88027,19.45809,-32.36126,97f1530d-a140-49e5-bbdf-0cdee272e8b2,a5c27f9e-63c4-4a49-b7c2-23930153a555,68.76551,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-08-11,15:49:08,"Newkirk, Hunter",1000448928,Right,NA,NA,Fastball,Live,NA,79.61316,-1.21298534,-3.349515762,1989.002034,204.6567386,12:45:00,6.55712,1.75232,6.07834,-26.79191,16.77177,7.72257,3.20025,-0.70627,73.16366,-6.238679738,-1.89654488,0.475043851,-5.08824,9.42486,-1.49774,50,6.44903,6.5571,-115.74481,-3.20804,-6.92663,20.89825,-19.34397,2d4e2760-4d13-4746-b128-c3789b7a2efc,a5c27f9e-63c4-4a49-b7c2-23930153a555,79.34518,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.64561007,1595.86106,0.8023425985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
