PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-10-06,13:18:41,"Mogen, Cristian",1000443700,Right,NA,NA,Fastball,Live,NA,87.61082,-4.492231618,-1.844790613,2151.771773,205.8661817,12:45:00,6.16456,1.37135,5.56751,-19.5162,17.18105,8.31349,0.33165,0.3405,80.88133,-8.089060072,-0.2950541489,0.4360017333,-4.89909,10.30224,-1.21796,50,5.76416,3.81184,-127.09555,-10.65191,-8.07115,24.29022,-15.20133,99a60a50-362e-42af-aa38-4ebdf05a8d4f,d71dd791-d233-461e-839d-a2edb2fa6e4a,86.4502,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.20881522,2066.24046,0.9602507502,NA
2,2025-10-06,13:19:07,"Mogen, Cristian",1000443700,Right,NA,NA,Curveball,Live,NA,72.40722,-0.8040048307,-1.207853079,2664.620493,25.59384593,06:45:00,6.35659,1.2568,4.86059,-66.11568,-11.22376,-5.35402,0.08587,-0.33258,68.00197,-12.7603088,-2.193357939,0.5332435475,2.46531,-5.61698,-1.13346,50,6.22234,2.38683,-105.26674,-3.54438,2.78384,16.80557,-38.51679,4a60dcdb-63f5-465c-b701-13e59652a574,d71dd791-d233-461e-839d-a2edb2fa6e4a,70.68522,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22944932,52.92532232,1606.380934,0.6028554303,06:30:00
3,2025-10-06,13:19:27,"Mogen, Cristian",1000443700,Right,NA,NA,Slider,Live,NA,79.40858,-1.728578181,-2.167033268,NA,NA,NA,6.15849,1.42036,4.884,-43.93663,1.60719,-3.80996,0.86032,-0.94799,73.99411,-9.709289345,-2.866784101,0.4857201332,1.43421,1.26794,-1.20474,50,5.95247,4.49649,-115.38228,-4.98878,1.95194,19.54484,-30.44841,13dafda9-68da-4fa7-9850-f28623157618,d71dd791-d233-461e-839d-a2edb2fa6e4a,77.60115,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-06,13:19:48,"Mogen, Cristian",1000443700,Right,NA,NA,Fastball,Live,NA,88.38924,-3.017567931,-1.726522695,2266.287895,203.9427787,12:45:00,6.25933,1.2932,5.60457,-19.37809,16.64366,7.39155,1.82414,0.29721,81.13217,-6.616265394,-0.3446244633,0.4319702143,-4.41,9.69572,-1.15044,50,5.98875,3.6201,-128.41446,-7.4296,-7.38353,25.92725,-15.94082,4ec993d8-1e05-45e9-a8e9-d496b980595c,d71dd791-d233-461e-839d-a2edb2fa6e4a,87.25703,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.0557149,22.35160627,2096.016172,0.9248675672,12:45:00
5,2025-10-06,13:20:08,"Mogen, Cristian",1000443700,Right,NA,NA,ChangeUp,Live,NA,78.52927,-1.395175883,-0.4816565943,1152.36752,274.9591475,03:15:00,6.13611,1.29889,5.59886,-46.14152,-0.74803,8.20169,0.98834,1.53275,72.9983,-9.910738054,1.049885006,0.4849178753,-4.4978,-0.03273,-1.263,50,5.98693,0.71245,-114.28438,-4.18046,-5.98118,19.98127,-32.21757,d6676428-faad-4244-98f8-8631f03ab9ea,d71dd791-d233-461e-839d-a2edb2fa6e4a,77.72953,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.9866252,40.88988086,871.1542288,0.7559690927,02:00:00
6,2025-10-06,13:20:25,"Mogen, Cristian",1000443700,Right,NA,NA,Slider,Live,NA,80.24333,-0.6591095293,-1.935563849,2410.456622,98.53561209,09:15:00,6.17401,1.33827,4.86957,-44.07758,0.37976,-2.78591,1.87686,-0.72599,74.77964,-8.681630916,-2.446591536,0.4798915642,0.97539,0.35655,-1.1457,50,6.07239,4.04021,-116.68451,-2.8759,1.36169,19.36673,-31.67629,516a4522-ef8e-4a8a-8c93-afbd31c2326f,d71dd791-d233-461e-839d-a2edb2fa6e4a,78.54366,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.72909125,512.3046521,0.2125342756,NA
7,2025-10-06,13:20:54,"Mogen, Cristian",1000443700,Right,NA,NA,Fastball,Live,NA,88.18745,-1.487821251,-4.120826582,2273.549729,201.1417303,12:45:00,6.26329,1.35191,5.50992,-20.11261,16.19928,6.28565,3.19219,-1.98395,80.9519,-5.220875603,-2.953266834,0.4337063811,-4.42388,8.9989,-0.99669,50,6.11994,9.00487,-127.98907,-4.02489,-7.37738,25.09498,-17.16724,11b577fe-0f92-451c-a893-f9b26fd1d50d,d71dd791-d233-461e-839d-a2edb2fa6e4a,86.90773,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71845467,1993.883653,0.8769914407,NA
8,2025-10-06,13:21:13,"Mogen, Cristian",1000443700,Right,NA,NA,Curveball,Live,NA,71.55207,1.107725259,-0.8516330549,2640.730745,37.4981833,07:15:00,6.27498,1.33764,4.96971,-66.55499,-10.44509,-7.97952,1.77516,-0.13169,66.62603,-11.04557698,-2.325311382,0.5391270635,3.93305,-5.74267,-1.24904,50,6.32845,1.78841,-104.01999,-0.0083,4.32511,16.84728,-38.48917,b38aea30-1a35-4d34-848b-1a097feffa0e,d71dd791-d233-461e-839d-a2edb2fa6e4a,69.91383,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.708414251,51.23241795,1653.527256,0.6261627617,06:15:00
9,2025-10-06,13:21:33,"Mogen, Cristian",1000443700,Right,NA,NA,ChangeUp,Live,NA,79.80083,-1.57649346,-1.292006068,1259.37812,247.71947,02:15:00,6.22396,1.3759,5.69072,-41.29421,2.62905,6.49526,1.31297,0.71301,73.83974,-9.230188767,-0.07579127979,0.4770003499,-3.82329,1.83132,-1.27151,50,6.06586,2.42207,-116.09585,-4.44401,-5.234,21.11366,-29.66702,1ac055d9-9c31-4776-8e72-37c45eb4fa42,d71dd791-d233-461e-839d-a2edb2fa6e4a,79.01973,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.1684808,49.2903395,821.3994328,0.6522262217,02:00:00
10,2025-10-06,13:22:01,"Mogen, Cristian",1000443700,Right,NA,NA,Fastball,Live,NA,87.1607,-3.202312045,-3.012109955,2174.309533,207.7163565,01:00:00,6.19312,1.31857,5.60824,-23.01085,13.88895,7.3005,1.27959,-0.88683,80.59502,-7.454527267,-1.653396994,0.437203255,-4.64617,8.20467,-1.06596,50,5.90425,6.41404,-126.55225,-7.86286,-7.60537,23.56241,-18.74373,bb4d6f8c-d620-423b-a0f7-b94a1a1d40cb,d71dd791-d233-461e-839d-a2edb2fa6e4a,86.21262,Pitching,23360085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.9142562,26.57426485,1944.605175,0.8943552635,12:45:00
