PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,09/10/2025,30:09.1,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,83.61823,0.268803446,-2.164102525,2264.50595,185.3220951,12:15,6.36482,1.72574,6.54012,-24.39147,14.31014,1.33705,4.57887,-0.14833,76.7249,-4.358945355,-1.910143355,0.447750316,-1.3208,7.82337,-1.57673,50,6.37276,4.56656,-121.7978,-0.08518,-1.99004,23.24786,-20.38666,63eda245-473c-46b6-9d3f-371f7e95f5e7,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,84.18183,Pitching,23360085,,,,,,,,,,,,,,,,,,,197.5877729,40.06529111,1733.052356,0.765311461,12:30
2,09/10/2025,30:20.6,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,83.55109,-1.513980159,-2.219749261,2260.966547,169.7925973,11:45,6.33818,1.87997,6.47875,-25.32413,13.23967,-2.39115,2.83648,-0.35826,77.57998,-6.27243044,-2.671108574,0.446952427,0.77523,7.64012,-1.72307,50,6.22039,4.78342,-121.71207,-3.91512,1.17741,21.09164,-20.57023,49989707-a9bc-4175-8166-335fb6f40353,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,84.33211,Pitching,23360085,,,,,,,,,,,,,,,,,,,178.2470397,39.69741881,1739.651717,0.769428331,12:00
3,09/10/2025,30:31.6,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,82.69302,-1.4716666,-2.378093055,2221.754588,187.5460847,12:15,6.19365,1.77485,6.70818,-25.2979,13.70495,1.82053,2.73879,-0.24849,76.79871,-6.247421546,-2.032965891,0.449489534,-1.58159,7.94595,-1.61817,50,6.08591,4.95691,-120.49352,-3.75301,-2.35548,20.55653,-20.34005,27485e4f-cf0e-4cd0-92ed-04295ad90410,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,83.8561,Pitching,23360085,,,,,,,,,,,,,,,,,,,186.3186827,40.40135164,1691.917259,0.761523018,12:15
4,09/10/2025,31:24.5,"Barnhouse, Joshua",1000464359,Right,,,Slider,Live,,73.81173,0.960305417,-0.454647473,2249.138455,85.59260027,8:45,6.0386,2.25894,5.87019,-51.88398,-0.96829,-12.03139,2.60691,0.83407,68.35429,-8.708202381,-2.712666037,0.5135671,6.35682,-0.77875,-2.21521,50,6.086,1.17904,-107.46525,0.39438,7.45978,18.01584,-33.08791,f4f910ca-a320-406a-a5e3-ed607c76fe35,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,73.39341,Pitching,23360085,,,,,,,,,,,,,,,,,,,70.48833996,57.24299752,1216.957663,0.541077256,8:15
5,09/10/2025,31:35.8,"Barnhouse, Joshua",1000464359,Right,,,Slider,Live,,75.87604,-0.022681796,-2.418121383,1173.185321,80.38597204,8:45,6.01964,2.20943,6.36201,-49.81364,-2.13342,-12.36981,1.84762,-1.04771,70.02239,-9.384119208,-4.76241174,0.496981841,6.0875,-1.16507,-2.02893,50,5.99458,4.97452,-110.41855,-1.29868,7.4794,20.5449,-33.60551,9f9dbfa0-406f-441d-b49e-6395649d3bf2,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,75.84269,Pitching,23360085,,,,,,,,,,,,,,,,,,,76.55933669,33.31727653,980.3626642,0.835641775,8:30
6,09/10/2025,31:46.9,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,84.18773,-0.567859526,-2.423803139,2254.806484,176.7405518,12:00,6.34035,1.91854,6.61364,-23.96036,13.68699,-0.78194,3.82315,-0.36754,78.29445,-5.084199793,-2.571498148,0.441609716,-0.13128,7.68117,-1.75376,50,6.2916,5.21517,-122.70836,-1.8639,-0.2034,20.59268,-20.27264,ee81aa43-42f9-40f4-a057-fa31061ce77f,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,85.35238,Pitching,23360085,,,,,,,,,,,,,,,,,,,182.2993028,38.51351578,1764.298783,0.782461287,12:00
7,09/10/2025,32:15.6,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,83.33667,-1.97244732,-2.840107736,2263.359708,169.6062364,11:45,6.17718,1.7015,6.76203,-26.5785,11.74827,-2.16281,2.15823,-1.07432,77.63349,-6.977742665,-3.249731246,0.445576745,0.52539,6.98715,-1.51527,50,6.03781,6.07703,-121.3727,-4.87025,0.79493,20.57391,-21.60234,d0cd5c08-9d97-4ffa-b490-93c584b7a4f7,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,84.59247,Pitching,23360085,,,,,,,,,,,,,,,,,,,174.3206376,39.50361437,1746.37317,0.771584456,11:45
8,09/10/2025,32:29.8,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,79.98477,-1.606603762,-2.381727493,1953.47107,218.5306894,1:15,5.91341,2.17497,6.4206,-35.23706,7.40407,5.92155,1.49867,0.47809,73.68878,-8.244327073,-1.257762692,0.469986887,-3.91462,4.51516,-2.00807,50,5.78272,4.68554,-116.40334,-4.19613,-5.37327,21.7652,-25.97646,acfb1c71-818a-4af3-8769-982e0945e62c,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,80.19892,Pitching,23360085,,,,,,,,,,,,,,,,,,,200.9447673,50.21324876,1250.088705,0.639932029,12:45
9,09/10/2025,32:42.0,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,79.81883,-4.557308419,-3.861337064,2059.444405,193.4377562,12:30,5.92478,2.1729,6.85136,,,,,,,,,,-2.7885,8.28552,-1.92783,50,5.62215,7.74036,-115.72468,-9.96125,-3.76409,22.52341,-20.98973,e7fcffa2-d55a-4616-9af2-cbc0515fb989,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,,Pitching,23360085,,,,,,,,,,,,,,,,,,,191.454963,43.17129292,1501.976522,0.729311517,12:30
10,09/10/2025,33:02.0,"Barnhouse, Joshua",1000464359,Right,,,Slider,Live,,73.09298,-0.046202137,-2.544321708,2226.22165,77.07967557,8:30,5.9949,2.13872,6.2191,-55.79806,-3.83608,-16.54677,1.3024,-1.5892,67.37446,-10.49709217,-5.677333209,0.518817039,8.26592,-2.08469,-1.94031,50,5.96365,5.13415,-106.2922,-1.47159,9.35375,20.06834,-34.53309,d519c541-9a3d-4852-8df6-966196c083c6,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,72.65073,Pitching,23360085,,,,,,,,,,,,,,,,,,,72.90180977,56.56344603,1226.677627,0.55101325,8:30
11,09/10/2025,33:17.2,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,80.95021,-4.234796837,-3.479678821,2075.856095,208.3114572,1:00,5.85018,1.97517,6.78306,,,,,,,,,,-4.70203,8.12628,-1.75185,50,5.5634,6.97881,-117.49291,-9.42299,-6.58324,21.92842,-20.79656,8a3e910a-5e31-42f7-9be9-9ceadd594e38,3bcf729f-c2cb-4583-93e5-a1a058c4aa25,,Pitching,23360085,,,,,,,,,,,,,,,,,,,,45.96121131,1443.021395,0.695145197,
