PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,09/05/2025,00:05.0,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Slider,Live,A,76.5886,-1.851601914,-2.107488982,2409.954967,58.76169788,8:00,6.27558,2.4273,6.18815,-53.90683,-6.62579,-10.83941,0.07225,-0.42244,70.95199,-11.88960964,-4.160467457,0.494897075,5.28569,-3.06101,-2.26319,50,6.10886,4.38264,-111.36663,-5.01725,6.5854,21.48588,-35.98774,6802cdc6-8197-4936-88fb-2d0bdce53a74,3bb25f12-6488-4000-abd7-63e560a01565,76.16218,Pitching,23360085,,,,,,,,,,,,,,,,,,,75.53092385,61.34412509,1155.6887,0.47954784,8:30
2,09/05/2025,00:21.0,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Slider,Live,A,75.53866,0.608079073,-2.439597395,2299.551367,95.91036913,9:15,6.24562,2.4266,6.48347,-47.09869,1.11217,-11.09267,2.87948,-0.73873,69.00177,-8.321822023,-4.55490867,0.499739676,5.36322,0.42341,-2.25063,50,6.26744,4.95143,-109.89185,0.02305,6.47673,21.73659,-31.66274,9f022f1e-a40e-4497-a4ad-51fdf9aaddba,3bb25f12-6488-4000-abd7-63e560a01565,75.42415,Pitching,23360085,,,,,,,,,,,,,,,,,,,,,,,
3,09/05/2025,00:39.4,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Fastball,Live,A,84.85645,-1.205927439,-2.507419156,2395.320002,173.7358912,11:45,6.49381,1.96133,6.87408,-23.89681,13.23311,-1.45718,3.40235,-0.44632,78.06007,-5.754261421,-2.785691658,0.438564419,0.136,7.718,-1.80207,50,6.40858,5.44975,-123.60696,-3.20997,0.21098,24.01658,-20.20117,c594f8f9-7255-431f-972f-a7c61d03b309,3bb25f12-6488-4000-abd7-63e560a01565,85.94505,Pitching,23360085,,,,,,,,,,,,,,,,,,,190.1582187,39.19629901,1856.337821,0.774985313,12:15
4,09/05/2025,00:57.2,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Slider,Live,A,74.04526,0.578955643,-1.080619102,2398.89971,70.7993405,8:15,6.2406,2.32749,5.86947,-55.06597,-3.58082,-10.16588,2.18958,0.47661,67.5479,-9.754922544,-3.005885102,0.516431098,5.14971,-2.12482,-2.23435,50,6.25585,2.3027,-107.65676,-0.38535,5.94847,21.43815,-34.62844,ce2e2144-93cb-4781-b619-19dd38ce3071,3bb25f12-6488-4000-abd7-63e560a01565,72.98639,Pitching,23360085,,,,,,,,,,,,,,,,,,,65.12363732,54.97000399,1376.980926,0.574005208,8:15
5,09/05/2025,01:14.6,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Slider,Live,A,75.24667,-0.636002812,-1.835826792,2346.798958,67.34354629,8:15,6.23572,2.30994,6.15456,-53.8943,-4.72455,-11.21582,1.15669,-0.32116,69.1782,-10.73708979,-3.964110213,0.504685002,5.54947,-2.38064,-2.16496,50,6.15991,3.79822,-109.44801,-2.6099,6.64984,21.50212,-35.02673,7bad7d62-9c7e-4893-8853-ece83e0e1e56,3bb25f12-6488-4000-abd7-63e560a01565,74.68508,Pitching,23360085,,,,,,,,,,,,,,,,,,,,,,,
6,09/05/2025,01:29.2,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Fastball,Live,A,84.3555,-1.657443524,-1.636205227,2315.374969,168.4509043,11:30,6.48124,1.82516,6.75772,-26.01127,11.94521,-2.4478,2.79897,0.12654,77.19082,-6.609007389,-2.104758917,0.443419098,0.88805,7.13683,-1.71735,50,6.36279,3.57219,-122.84992,-4.22554,1.35119,25.33542,-21.31521,2124ad85-3e0f-4720-822a-55c4adc6c8dd,3bb25f12-6488-4000-abd7-63e560a01565,85.00409,Pitching,23360085,,,,,,,,,,,,,,,,,,,178.8078036,27.70505448,2049.923284,0.885352615,12:00
7,09/05/2025,03:03.8,"Barnhouse, Joshua",1000464359,Right,MEX_LOB,Windup,Fastball,Live,A,82.43711,-2.431856777,-1.375660515,2239.165474,190.5020908,12:15,6.47014,1.90252,6.9379,-26.47886,12.78312,2.37386,2.0484,0.84813,75.98395,-7.465250795,-0.920889809,0.450980224,-1.70333,7.81981,-1.81786,50,6.30939,2.82637,-120.08987,-5.7432,-2.4927,22.79434,-20.73031,f0359b64-3d55-4b16-9400-778ef358abac,e2481f04-2b7e-4fe9-b8d6-15cf272d436f,83.57892,Pitching,23360085,,,,,,,,,,,,,,,,,,,199.4092815,27.08148385,1993.663317,0.890359976,12:45
8,09/05/2025,06:26.2,"Wiseman, Luke ",1000464358,Right,MEX_LOB,Stretch,Cutter,Live,A,82.26436,-1.73215556,-3.246411522,2132.121411,136.2724508,10:30,5.67352,2.056,5.89997,-38.37824,2.73317,-2.65458,0.86447,-1.18177,76.12295,-8.859439759,-3.743562921,0.461479666,0.5568,1.94035,-1.79363,50,5.51216,6.86054,-119.54785,-4.77231,0.80829,22.37616,-29.35729,676207d0-0cc4-4299-a51b-930cfd4d1e21,e2481f04-2b7e-4fe9-b8d6-15cf272d436f,81.67736,Pitching,23360085,,,,,,,,,,,,,,,,,,,,71.25253933,685.2584854,0.321397497,
9,09/05/2025,06:40.9,"Wiseman, Luke ",1000464358,Right,MEX_LOB,Stretch,Cutter,Live,A,82.61409,-0.424091149,-1.480152735,2166.115923,134.0636603,10:30,5.68869,2.13306,5.68105,-35.30157,5.51996,-5.74145,2.35149,0.27477,76.41235,-6.97908666,-2.551654895,0.459849807,2.68719,3.05859,-2.00497,50,5.63085,3.28796,-120.25596,-2.00107,3.9637,21.73058,-27.66252,22c98e6c-7fb0-4844-bccf-f0de2954609f,e2481f04-2b7e-4fe9-b8d6-15cf272d436f,81.96685,Pitching,23360085,,,,,,,,,,,,,,,,,,,,,,,
10,09/05/2025,07:02.6,"Wiseman, Luke ",1000464358,Right,MEX_LOB,Stretch,Fastball,Live,A,88.86799,-2.021246691,-2.057507933,2036.112094,236.3725991,2:00,5.69882,2.0875,6.31998,-28.00927,6.70281,10.10259,1.50143,1.03387,81.57738,-7.29853469,-0.141375078,0.424044771,-6.11025,4.23796,-1.94224,50,5.53778,4.34364,-129.30112,-5.40243,-10.33801,27.11409,-25.0038,3ea8b1a2-3ce5-42f8-83d3-ca3e17a4675c,e2481f04-2b7e-4fe9-b8d6-15cf272d436f,88.88788,Pitching,23360085,,,,,,,,,,,,,,,,,,,,2.539535182,2034.112399,0.999017886,
