PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-01-30,18:00:50,1,1,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,94.07468,-1.444218,-2.642902,2366.387027,222.883244,01:30:00,5.59211,2.3721,5.38617,-14.67048,17.64477,15.3943,3.01413,1.17594,85.55965,-4.229358,0.091001,0.409143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.46465,9.5806,-2.14687,50,5.45289,5.55782,-136.36985,-3.91926,-15.89749,30.73382,-14.18069,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,85fd8db0-fe2f-11f0-95de-d5ec896e3bae,92.1253,NA,NA,8.51503,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:00:50,2026-01-30T23:00:50Z,2026-01-30T23:00:50Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,904724d1-3c8b-49ff-82f9-871f68f68f63,55.11289,-137.51732,15.36691,5.58933,-3.38981,-7.09035,-2.36545,6.15136,-7.94875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2026-01-30,18:01:08,1,2,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,92.58171,-2.513921,-4.163511,2405.559253,212.95616,01:00:00,5.40409,2.60474,5.58646,-15.12351,18.03934,10.99339,1.7885,-0.37402,84.49218,-5.381334,-2.209267,0.414474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.72729,10.15579,-2.2539,50,5.17785,9.25544,-133.98989,-6.37213,-12.23219,28.90036,-13.70786,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,909afdc0-fe2f-11f0-95de-d5ec896e3bae,90.9404,NA,NA,8.08953,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:01:08,2026-01-30T23:01:08Z,2026-01-30T23:01:08Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,c808d69b-99d9-43d1-923c-5ff115dbf169,54.91321,-135.04546,14.45018,5.40145,-5.87145,-6.85393,-2.60011,9.70222,-6.1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2026-01-30,18:01:30,1,3,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,1,1,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,94.49431,-1.165106,-3.676929,2386.310326,218.397104,01:15:00,5.37414,2.48375,5.59483,-15.68627,16.12296,11.94993,2.97672,0.04176,85.97236,-4.137371,-1.550214,0.405927,81.00454,11.056804,174.98451,2097.423528,NA,NA,NA,83.74715,39.01398,170.439369,0.754418,-6.9504,8.7415,-2.17523,50,5.26376,8.20549,-136.84976,-3.28923,-13.1716,30.39408,-15.60818,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,9dc978f0-fe2f-11f0-95de-d5ec896e3bae,92.85518,6.52628,NA,8.52195,NA,NA,NA,2.57575,2.92102,0.15394,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:01:30,2026-01-30T23:01:30Z,2026-01-30T23:01:30Z,LineDrive,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,43a37df8-69c4-44af-83c4-7e5a8e49f4f4,54.90061,-137.93388,15.19704,5.37115,-2.7325,-7.80409,-2.47629,8.6753,-6.5858,30.502274,2.65712,-117.58798,5.95659,NA,NA,NA,NA,NA,NA,2.9499,22.28411,-34.77244,NA,NA,NA,NA,NA,NA,0.12518,10.6962,10.09164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Low,NA,NA,NA
4,2026-01-30,18:01:57,1,4,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,1,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,94.43594,-0.853839,-4.71861,2399.754061,212.338743,01:00:00,5.55565,2.30289,5.61911,-13.76847,18.28584,10.87816,3.60865,-1.20427,85.41417,-3.497103,-2.786816,0.407488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.8887,9.81638,-1.90644,50,5.47392,10.75987,-136.57177,-2.45223,-12.92079,32.017,-13.76195,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,ade6afa0-fe2f-11f0-95de-d5ec896e3bae,92.49957,NA,NA,9.02176,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:01:57,2026-01-30T23:01:57Z,2026-01-30T23:01:57Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,254f5745-1f87-4df0-975d-ea625a08d103,54.87862,-137.71073,16.0085,5.55245,-1.96267,-6.88098,-2.29739,11.21951,-6.46039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2026-01-30,18:02:16,1,5,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,85.93558,-1.98142,-4.198387,2004.247439,239.719706,02:00:00,5.45331,2.66294,5.49572,-27.19261,11.79213,17.81025,1.32809,0.21285,77.85634,-7.029513,-1.033227,0.449385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.37276,6.95544,-2.30784,50,5.26133,8.37584,-124.29532,-5.22953,-16.04708,27.49502,-21.4137,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,b9509770-fe2f-11f0-95de-d5ec896e3bae,83.87559,NA,NA,8.07924,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:02:16,2026-01-30T23:02:16Z,2026-01-30T23:02:16Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,9ac3706b-9639-40fa-9382-3eb90fa7dcc8,55.00464,-125.3975,13.74751,5.45376,-4.37114,-10.70685,-2.65649,9.01911,-8.02354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2026-01-30,18:02:46,1,6,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,2,2,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,94.6955,-1.66445,-3.773093,2453.692212,215.097529,01:15:00,5.42854,2.38916,5.18084,-15.88257,16.46091,10.78508,2.53506,-0.26736,85.79579,-4.657277,-1.868819,0.409322,75.08972,36.30062,163.762367,3947.139832,NA,NA,NA,NA,37.1675,NA,NA,-6.56181,9.05371,-2.04668,50,5.26202,8.51983,-137.0205,-4.55237,-12.38494,32.31328,-15.08587,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,cae46890-fe2f-11f0-95de-d5ec896e3bae,92.08513,26.80202,NA,8.89971,NA,NA,NA,2.86444,2.74339,0.19389,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:02:46,2026-01-30T23:02:46Z,2026-01-30T23:02:46Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,8881a626-2bbe-4602-858d-f8478fb0e78e,55.3193,-138.26924,16.15664,5.42668,-3.96938,-7.54293,-2.38518,8.99844,-6.19247,323.059116,2.86846,-85.3362,4.40934,NA,NA,NA,NA,NA,NA,2.76115,64.68721,-27.99233,NA,NA,NA,NA,NA,NA,0.20465,24.50702,-8.32913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
7,2026-01-30,18:03:13,1,7,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Arocho, Marcos",1000520560,Right,OAK_CIT,Undefined,1,Top,0,2,2,FourSeamFastBall,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,93.76389,-2.040854,-4.728616,2474.572895,204.645139,12:45:00,5.46625,2.24332,5.61732,-12.0493,20.29781,8.82619,2.55011,-1.44439,85.41214,-4.36366,-3.16166,0.409345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.79122,11.16564,-1.84462,50,5.28388,10.81272,-135.62838,-5.18705,-10.78208,29.79483,-11.38586,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,db019f40-fe2f-11f0-95de-d5ec896e3bae,92.07996,NA,NA,8.35175,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:03:13,2026-01-30T23:03:13Z,2026-01-30T23:03:13Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,62e8e6bb-40b0-4ea5-b255-627d1fd3590d,54.88184,-136.69662,14.89742,5.46254,-4.77884,-5.69293,-2.23922,11.19929,-5.39104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2026-01-30,18:03:52,2,1,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Gaines, Simon",1000520561,Right,OAK_CIT,Undefined,1,Top,1,0,0,ChangeUp,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,87.05362,-1.332646,-4.472421,2147.876048,249.378709,02:15:00,5.41369,2.67768,5.39354,-29.21112,8.91957,20.09438,1.72644,0.15214,78.80966,-6.729295,-0.909359,0.444435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.4526,5.28516,-2.29231,50,5.2741,8.95572,-125.87815,-3.97887,-18.18827,27.9854,-23.78048,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,f205f4c0-fe2f-11f0-95de-d5ec896e3bae,84.80971,NA,NA,8.24396,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:03:52,2026-01-30T23:03:52Z,2026-01-30T23:03:52Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,010b5d5f-2a60-4dc2-9789-524ec2e66293,55.10571,-127.00818,13.9927,5.41538,-3.01863,-11.89024,-2.66876,9.69015,-9.09413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2026-01-30,18:04:18,2,2,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Gaines, Simon",1000520561,Right,OAK_CIT,Undefined,1,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.27373,-2.849336,-5.049295,2330.79833,238.948207,02:00:00,5.26679,2.56506,5.38182,-23.68415,14.23107,21.4356,0.60952,-0.39415,79.33143,-7.249322,-1.254407,0.443178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.28835,8.37252,-2.1281,50,4.9943,10.19913,-126.04089,-7.10407,-19.65714,26.95605,-18.78088,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,01a45e80-fe30-11f0-95de-d5ec896e3bae,85.05031,NA,NA,7.9423,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:04:18,2026-01-30T23:04:18Z,2026-01-30T23:04:18Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,a549d6e9-7826-4e74-830f-61f36e8a2878,55.11869,-127.1309,13.47803,5.26621,-6.34464,-9.39044,-2.55659,10.994,-9.82857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2026-01-30,18:04:44,2,3,"Fernandez, Juan Miguel",1000371558,Right,STU_BOB,"Gaines, Simon",1000520561,Right,OAK_CIT,Undefined,1,Top,1,1,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.86309,-0.731749,-3.894661,2397.93937,215.709707,01:15:00,5.49338,2.30883,5.40817,-13.37709,19.37647,13.09182,3.69139,-0.2549,84.58592,-3.309126,-1.574106,0.411909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.72878,10.26233,-1.97096,50,5.41919,8.60987,-135.7904,-2.13404,-14.28125,32.61035,-13.21134,STU_BOB,OAK_CIT,PaulDemieMainieriField,NAIA,TSC,20260130-PaulDemieMainieriField-1,1105bf40-fe30-11f0-95de-d5ec896e3bae,91.50682,NA,NA,9.27717,NA,NA,NA,NA,NA,NA,4ebba117-fec9-48d6-b232-478464397887,2026-01-30,23:04:44,2026-01-30T23:04:44Z,2026-01-30T23:04:44Z,NA,v3,NA,NA,NA,"Rojas, Yoel",1000119205,Right,STU_BOB,b7a29311-34cc-4554-83b4-9f9d265131b0,55.08875,-137.00703,16.30517,5.48961,-1.64115,-6.60567,-2.30211,9.14267,-7.14063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
