PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,09/19/2025,28:35.4,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,85.50793,-3.397006645,-3.100935138,2305.139129,184.8204973,12:15,6.58613,1.85251,6.94426,-25.21452,11.02064,0.93142,1.38557,-0.89441,79.77722,-8.144442344,-2.923949221,0.433247933,-1.25426,6.9608,-1.66028,50,6.36574,6.71539,-124.39379,-8.03281,-1.99396,21.54029,-21.10809,6b39a577-1832-4784-bc90-9c365d5c5fc7,b5f156aa-7fb6-48df-a356-325d3df93a0f,86.9997,Pitching,23360085,,,,,,,,,,,,,,,,,,,182.5807211,25.30626009,2083.928415,0.904035852,12:00
2,09/19/2025,28:50.0,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,81.67397,-5.73056292,-2.409526554,2156.812499,217.2552203,1:15,6.37658,1.98042,7.1799,,,,,,,,,,-5.91725,8.4684,-1.84373,50,6.03461,4.77388,-118.50191,-12.52051,-8.48558,20.845,-20.03002,f6ec4313-2b51-48f7-b8a8-b724664a1302,b5f156aa-7fb6-48df-a356-325d3df93a0f,,Pitching,23360085,,,,,,,,,,,,,,,,,,,,32.58900491,1817.23482,0.842555772,
3,09/19/2025,29:06.6,"Barnhouse, Joshua",1000464359,Right,,,Slider,Live,,74.54105,0.357181125,-2.040263045,2308.520691,78.80403867,8:45,6.23512,2.39294,6.50779,-51.59593,-2.4873,-12.38099,2.26342,-0.51173,68.76763,-9.375673909,-4.395035262,0.504371273,6.23885,-1.478,-2.24532,50,6.23731,4.16346,-108.52598,-0.56193,7.40267,19.89845,-33.92775,53d0a6ea-6be3-4e93-b36a-c0c468aefc22,b5f156aa-7fb6-48df-a356-325d3df93a0f,74.73153,Pitching,23360085,,,,,,,,,,,,,,,,,,,,,,,
4,09/19/2025,29:42.2,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,85.0173,-0.797184997,-2.550789354,2266.605254,197.4976435,12:30,6.59721,1.86715,6.74663,-23.32906,13.45364,4.25395,3.92418,-0.10985,78.9316,-5.210066929,-1.744351924,0.436508979,-2.96173,7.64813,-1.7017,50,6.53564,5.40776,-123.91126,-2.34216,-4.67232,21.35531,-20.10863,bdeda1b7-97df-4fc7-91cc-f097dc78c494,b5f156aa-7fb6-48df-a356-325d3df93a0f,86.34974,Pitching,23360085,,,,,,,,,,,,,,,,,,,188.6961579,32.5400486,1910.783766,0.843015678,12:15
5,09/19/2025,29:58.3,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,79.38169,-1.11820426,-2.646343659,1927.956481,217.9108078,1:15,6.36069,2.03957,6.87107,-32.31051,10.24258,8.00577,2.64797,0.29351,72.96201,-7.270988096,-1.113829016,0.469501457,-5.21309,6.03689,-1.87486,50,6.27785,5.15384,-115.60358,-3.02322,-7.0523,21.61818,-24.0073,c4e5779a-a038-44ed-8eb4-019e73723649,b5f156aa-7fb6-48df-a356-325d3df93a0f,80.28184,Pitching,23360085,,,,,,,,,,,,,,,,,,,211.0820254,43.8565181,1390.205323,0.721077128,1:00
6,09/19/2025,30:28.1,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,78.70217,-0.387424862,-2.978560314,2021.461672,227.4112619,1:30,6.25407,2.39388,6.91307,-33.09283,9.92721,10.84932,3.14309,0.58351,72.60584,-6.686749741,-0.90586043,0.472070459,-6.84995,5.65208,-2.21126,50,6.21775,5.71203,-114.64205,-1.54822,-9.16339,20.16709,-24.61308,5b8b2464-0960-4829-afe5-33f90a031705,b5f156aa-7fb6-48df-a356-325d3df93a0f,79.84494,Pitching,23360085,,,,,,,,,,,,,,,,,,,211.8399677,28.96630462,1768.586258,0.87490467,1:00
7,09/19/2025,30:44.8,"Barnhouse, Joshua",1000464359,Right,,,Slider,Live,,75.70007,-0.895940428,-1.937784933,2308.208387,96.33475075,9:15,6.24067,2.38867,6.39965,-46.43924,1.21058,-11.32163,1.5464,-0.33724,70.10933,-9.607223307,-4.083433711,0.496823359,5.67653,0.91691,-2.24473,50,6.15499,4.0124,-110.21671,-2.88691,6.97568,19.77001,-31.0473,db9819b9-deb9-463f-9044-ec1864471c1e,b5f156aa-7fb6-48df-a356-325d3df93a0f,75.86688,Pitching,23360085,,,,,,,,,,,,,,,,,,,93.41581154,63.83971655,1017.651641,0.440883781,9:00
8,09/19/2025,31:01.3,"Barnhouse, Joshua",1000464359,Right,,,Fastball,Live,,85.18432,-2.344958677,-3.088534974,2273.109771,197.4976929,12:30,6.43778,1.89077,7.04217,-26.63487,9.50044,3.00432,2.08407,-0.6668,79.76706,-7.373268974,-2.517835607,0.432650608,-2.36743,5.84013,-1.7053,50,6.28687,6.6212,-124.0895,-5.74797,-3.76482,20.19819,-22.88675,1e725b07-0799-41db-a1d7-0847cea02553,b5f156aa-7fb6-48df-a356-325d3df93a0f,87.11981,Pitching,23360085,,,,,,,,,,,,,,,,,,,185.461017,31.01935817,1948.039705,0.856993239,12:15
9,09/19/2025,31:19.0,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,78.46741,-1.155764883,-2.456097315,1932.466478,234.4393632,1:45,6.2842,2.39387,6.84638,-35.78465,7.45424,10.47236,2.24734,1.02601,72.82684,-7.931035057,-0.460156014,0.473269661,-6.45819,4.44695,-2.24116,50,6.19693,4.65613,-114.33907,-3.15713,-8.62347,19.37331,-26.23614,99d382b9-2641-4846-af5d-56ab11f7f552,b5f156aa-7fb6-48df-a356-325d3df93a0f,79.64263,Pitching,23360085,,,,,,,,,,,,,,,,,,,198.1989455,37.99933633,1522.818147,0.788017885,12:30
10,09/19/2025,31:53.9,"Barnhouse, Joshua",1000464359,Right,,,ChangeUp,Live,,79.74664,-0.744039662,-0.834639734,2052.104727,230.7509934,1:45,6.23848,2.24017,6.96856,-30.73123,10.96368,13.45909,3.0007,2.60255,73.7002,-6.595143008,1.741433401,0.464743098,-7.75797,6.33642,-2.1935,50,6.18177,1.38012,-116.31334,-2.22847,-10.68703,20.67966,-23.44529,72032a68-04f9-4520-9bc5-11119cfe7f68,b5f156aa-7fb6-48df-a356-325d3df93a0f,81.10382,Pitching,23360085,,,,,,,,,,,,,,,,,,,,13.13686379,1998.401022,0.97382994,
