PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,08/22/2025,49:32.8,"Barnett, Logan",1000464459,Right,MEX_LOB,,Sinker,Live,,85.69706,-2.83808866,-3.166596561,1971.211895,228.4556424,1:30,6.27119,2.81565,6.95007,-26.84862,9.37666,10.58643,1.44544,0.81371,79.41926,-7.923382235,-1.146467071,0.433188879,-6.72633,5.9671,-2.62312,50,6.0854,6.63132,-124.68792,-6.86768,-10.67921,23.07698,-22.70024,d57e4bc7-6505-484a-b077-2292d90f9242,7d402358-dc40-445c-9e2e-79523dd66085,87.01156,Pitching,23360085,,,,,,,,,,,,,,,,,,,212.4616698,36.05863716,1593.557313,0.808415025,1:00
2,08/22/2025,50:01.6,"Barnett, Logan",1000464459,Right,MEX_LOB,,Sinker,Live,,86.42906,0.391026258,-1.656599617,1953.331839,219.7477171,1:15,6.36733,2.9779,6.43341,-25.59785,10.51597,8.77528,4.59364,2.18651,79.8373,-4.440897056,0.002500765,0.43252191,-5.22481,5.67269,-2.86437,50,6.38328,3.39149,-125.96523,0.12621,-8.48419,23.03587,-22.96258,b26f9005-f0e0-4cfb-b45e-e46b2b70e838,7d402358-dc40-445c-9e2e-79523dd66085,87.14573,Pitching,23360085,,,,,,,,,,,,,,,,,,,205.576972,37.26717629,1554.50154,0.79582051,12:45
3,08/22/2025,50:15.8,"Barnett, Logan",1000464459,Right,MEX_LOB,,ChangeUp,Live,,82.68848,-2.138020984,-3.896894548,1554.693553,255.1104969,2:30,6.303,2.80898,6.993,-35.43634,3.29386,12.41148,1.40084,0.29503,77.08237,-8.835230536,-1.533072519,0.447915651,-7.89489,2.36406,-2.57453,50,6.15939,7.89582,-120.31207,-5.35764,-11.71558,20.62693,-28.66592,a71d3fa8-9fd7-4b86-8cda-e8623e3fa96f,7d402358-dc40-445c-9e2e-79523dd66085,84.15075,Pitching,23360085,,,,,,,,,,,,,,,,,,,,36.22957013,1254.101942,0.806655395,
4,08/22/2025,50:30.6,"Barnett, Logan",1000464459,Right,MEX_LOB,,ChangeUp,Live,,82.90426,-1.169376769,-3.276758856,1478.34141,253.3896807,2:30,6.26145,2.87315,6.92947,-34.50862,4.35925,14.68538,2.31943,1.11106,76.43881,-7.73492448,-0.466941463,0.448711035,-9.10698,2.75681,-2.67409,50,6.17605,6.5515,-120.69287,-3.31006,-13.46823,22.91522,-28.09703,6cab01dc-adbc-4f9e-b3cf-da965903f887,7d402358-dc40-445c-9e2e-79523dd66085,84.00159,Pitching,23360085,,,,,,,,,,,,,,,,,,,228.1413119,35.07653314,1209.852665,0.818385156,1:30
5,08/22/2025,50:49.3,"Barnett, Logan",1000464459,Right,MEX_LOB,,Cutter,Live,,84.15857,-2.289070108,-4.501791979,2003.435442,198.1766207,12:30,6.30067,2.91351,6.82962,-28.76554,8.75342,2.88793,1.80839,-0.95983,78.68726,-7.693348316,-3.956514831,0.440855997,-2.63012,5.38686,-2.62574,50,6.14251,9.55911,-122.35238,-5.64385,-4.0583,20.09037,-23.86207,36d9c163-52d5-46aa-a910-e53e80800a33,7d402358-dc40-445c-9e2e-79523dd66085,85.4983,Pitching,23360085,,,,,,,,,,,,,,,,,,,219.9654213,49.14462563,1310.551117,0.654151908,1:15
6,08/22/2025,51:05.0,"Barnett, Logan",1000464459,Right,MEX_LOB,,Cutter,Live,,85.19332,-2.123271279,-3.460346972,2117.390506,178.2064884,12:00,6.23433,3.02661,6.76339,-27.21788,9.68871,-0.30471,2.02291,-0.16239,78.96792,-7.258894239,-3.518164615,0.437243526,-0.70869,5.92211,-2.80062,50,6.08487,7.5031,-123.95188,-5.31698,-1.11203,22.78345,-22.88148,fa4b3d43-93c3-4dd8-8aed-775a029e7178,7d402358-dc40-445c-9e2e-79523dd66085,86.20468,Pitching,23360085,,,,,,,,,,,,,,,,,,,210.4203422,49.14726779,1385.021185,0.654117028,1:00
7,08/22/2025,51:23.4,"Barnett, Logan",1000464459,Right,MEX_LOB,,Curveball,Live,,76.16955,-0.202170456,-2.906124858,2276.246018,15.23222108,6:30,6.40246,2.79704,5.99834,-53.77214,-6.31666,-1.71134,1.7339,-0.04036,71.1568,-10.17588581,-3.226586079,0.495809231,0.18928,-3.36158,-2.56763,50,6.3567,5.6735,-110.83519,-1.86698,0.23753,18.17659,-36.39242,4e22359a-abed-4b1a-aba7-63f44c3e73c7,7d402358-dc40-445c-9e2e-79523dd66085,76.02206,Pitching,23360085,,,,,,,,,,,,,,,,,,,,67.33940623,876.9726231,0.385271459,
8,08/22/2025,51:40.0,"Barnett, Logan",1000464459,Right,MEX_LOB,,Curveball,Live,,75.46539,0.697091533,-2.294229117,2138.462285,0.528952797,6:00,6.43113,2.90895,5.86338,-53.16126,-4.66881,-0.04276,2.64907,0.77327,70.35069,-9.167398144,-2.30222104,0.501197001,-0.54713,-2.68253,-2.72322,50,6.45638,4.40201,-109.84666,-0.14582,-0.67544,17.56752,-35.48566,7b8dd92c-0090-44f5-a66b-ba631ebddd04,7d402358-dc40-445c-9e2e-79523dd66085,75.20484,Pitching,23360085,,,,,,,,,,,,,,,,,,,,68.63692331,778.9919954,0.364276705,
9,08/22/2025,52:21.9,"Barnett, Logan",1000464459,Right,MEX_LOB,,Sinker,Live,,86.99044,-5.831964139,-3.459112488,1939.160945,222.1259977,1:30,6.32462,1.43357,6.96194,,,,,,,,,,-5.73547,6.87,-1.2229,50,5.95359,7.39685,-126.0569,-13.55154,-9.33846,22.77044,-20.98835,7600ac6f-20dd-41c7-a3fd-aee8d3893e13,7d402358-dc40-445c-9e2e-79523dd66085,,Pitching,23360085,,,,,,,,,,,,,,,,,,,,35.91019106,1570.598841,0.809937331,
10,08/22/2025,52:43.9,"Barnett, Logan",1000464459,Right,MEX_LOB,,Sinker,Live,,85.67445,-0.749608904,0.018435077,1982.570883,252.5916579,2:30,6.39254,1.57824,6.13978,-33.07019,4.69644,15.07808,2.944,2.85178,78.23214,-6.982948413,2.87793058,0.442308737,-8.21519,2.78582,-1.58743,50,6.31842,-0.48742,-124.70808,-2.61271,-12.83662,26.9028,-27.82108,aafb88e4-2fe3-41fe-a69a-72fb27f3eebc,7d402358-dc40-445c-9e2e-79523dd66085,85.21749,Pitching,23360085,,,,,,,,,,,,,,,,,,,,42.95387545,1451.048567,0.731902491,
